latent_dim1,latent_dim2,日期,台灣核心CPI,台灣CPI,台灣出口物價指數年增率,台灣進口物價指數年增率,台灣GDP,台灣出(入)超,台灣領先指標,台灣M1A(期底)年增率,台灣M1B(期底)年增率,台灣M2(期底)年增率,台灣隔夜拆款利率(月底值),台灣重貼現率 (月底值),美國失業率,美國初次領取失業救濟人數,美國非農業就業人數變化,美國CPI年增率,美國核心CPI年增率,美國進口價格年增率,美國出口物價指數月增率,美國GDP成長率
1.216641,1.3005797,2015/3/27,98.59,97.45,-4.6567050000000005,-13.665106,3794.76,4.07,106.72,6.07,5.7,6.45,0.387,1.875,5.5,268.0,78.0,0.0,1.8,-10.8,0.0,3.2396
1.2147436,1.3473488,2015/3/30,98.59,97.45,-4.6567050000000005,-13.665106,3794.76,4.07,106.72,6.07,5.7,6.45,0.387,1.875,5.5,285.0,78.0,0.0,1.8,-10.8,0.0,3.2396
1.2583444,1.367295,2015/3/31,98.59,97.45,-4.6567050000000005,-13.665106,3794.76,4.07,106.72,6.07,5.7,6.45,0.387,1.875,5.5,285.0,78.0,0.0,1.8,-10.8,0.0,3.2396
1.3476825,1.1687856,2015/4/1,99.13,97.9,-5.02494,-13.768536,3851.36,4.75,106.63,5.48,5.96,6.7,0.387,1.875,5.4,285.0,282.0,-0.1,1.8,-10.5,-0.6354,2.7409
1.3086662,1.1695299,2015/4/2,99.13,97.9,-5.02494,-13.768536,3851.36,4.75,106.63,5.48,5.96,6.7,0.387,1.875,5.4,285.0,282.0,-0.1,1.8,-10.5,-0.6354,2.7409
1.2623153,1.1389441,2015/4/7,99.13,97.9,-5.02494,-13.768536,3851.36,4.75,106.63,5.48,5.96,6.7,0.387,1.875,5.4,294.0,282.0,-0.1,1.8,-10.5,-0.6354,2.7409
1.3458452,1.1446546,2015/4/8,99.13,97.9,-5.02494,-13.768536,3851.36,4.75,106.63,5.48,5.96,6.7,0.387,1.875,5.4,294.0,282.0,-0.1,1.8,-10.5,-0.6354,2.7409
1.3321145,1.1348486,2015/4/9,99.13,97.9,-5.02494,-13.768536,3851.36,4.75,106.63,5.48,5.96,6.7,0.387,1.875,5.4,294.0,282.0,-0.1,1.8,-10.5,-0.6354,2.7409
1.3398533,1.1541021,2015/4/10,99.13,97.9,-5.02494,-13.768536,3851.36,4.75,106.63,5.48,5.96,6.7,0.387,1.875,5.4,294.0,282.0,-0.1,1.8,-10.5,-0.6354,2.7409
1.2504532,1.1515507,2015/4/13,99.13,97.9,-5.02494,-13.768536,3851.36,4.75,106.63,5.48,5.96,6.7,0.387,1.875,5.4,298.0,282.0,-0.1,1.8,-10.5,-0.6354,2.7409
1.2841799,1.1500583,2015/4/14,99.13,97.9,-5.02494,-13.768536,3851.36,4.75,106.63,5.48,5.96,6.7,0.387,1.875,5.4,298.0,282.0,-0.1,1.8,-10.5,-0.6354,2.7409
1.3735814,1.1270872,2015/4/15,99.13,97.9,-5.02494,-13.768536,3851.36,4.75,106.63,5.48,5.96,6.7,0.387,1.875,5.4,298.0,282.0,-0.1,1.8,-10.5,-0.6354,2.7409
1.2993426,1.1478448,2015/4/16,99.13,97.9,-5.02494,-13.768536,3851.36,4.75,106.63,5.48,5.96,6.7,0.387,1.875,5.4,298.0,282.0,-0.1,1.8,-10.5,-0.6354,2.7409
1.3167548,1.1758585,2015/4/17,99.13,97.9,-5.02494,-13.768536,3851.36,4.75,106.63,5.48,5.96,6.7,0.387,1.875,5.4,298.0,282.0,-0.1,1.8,-10.5,-0.6354,2.7409
1.373028,1.1308099,2015/4/20,99.13,97.9,-5.02494,-13.768536,3851.36,4.75,106.63,5.48,5.96,6.7,0.387,1.875,5.4,269.0,282.0,-0.1,1.8,-10.5,-0.6354,2.7409
1.4124734,1.1007862,2015/4/21,99.13,97.9,-5.02494,-13.768536,3851.36,4.75,106.63,5.48,5.96,6.7,0.387,1.875,5.4,269.0,282.0,-0.1,1.8,-10.5,-0.6354,2.7409
1.3915741,1.0974303,2015/4/22,99.13,97.9,-5.02494,-13.768536,3851.36,4.75,106.63,5.48,5.96,6.7,0.387,1.875,5.4,269.0,282.0,-0.1,1.8,-10.5,-0.6354,2.7409
1.3470662,1.1162537,2015/4/23,99.13,97.9,-5.02494,-13.768536,3851.36,4.75,106.63,5.48,5.96,6.7,0.387,1.875,5.4,269.0,282.0,-0.1,1.8,-10.5,-0.6354,2.7409
1.260036,1.1021192,2015/4/24,99.13,97.9,-5.02494,-13.768536,3851.36,4.75,106.63,5.48,5.96,6.7,0.387,1.875,5.4,269.0,282.0,-0.1,1.8,-10.5,-0.6354,2.7409
1.3824017,1.105241,2015/4/27,99.13,97.9,-5.02494,-13.768536,3851.36,4.75,106.63,5.48,5.96,6.7,0.387,1.875,5.4,267.0,282.0,-0.1,1.8,-10.5,-0.6354,2.7409
1.4001672,1.1231138,2015/4/28,99.13,97.9,-5.02494,-13.768536,3851.36,4.75,106.63,5.48,5.96,6.7,0.387,1.875,5.4,267.0,282.0,-0.1,1.8,-10.5,-0.6354,2.7409
1.3896375,1.1188112,2015/4/29,99.13,97.9,-5.02494,-13.768536,3851.36,4.75,106.63,5.48,5.96,6.7,0.387,1.875,5.4,267.0,282.0,-0.1,1.8,-10.5,-0.6354,2.7409
1.3803983,1.1231757,2015/4/30,99.13,97.9,-5.02494,-13.768536,3851.36,4.75,106.63,5.48,5.96,6.7,0.387,1.875,5.4,267.0,282.0,-0.1,1.8,-10.5,-0.6354,2.7409
1.4599242,1.1137022,2015/5/4,99.07,98.14,-6.023651,-14.335346,3851.36,5.42,106.56,6.77,6.47,6.92,0.387,1.875,5.5,267.0,326.0,0.0,1.7,-9.7,0.4796,2.7409
1.4557242,1.1115631,2015/5/5,99.07,98.14,-6.023651,-14.335346,3851.36,5.42,106.56,6.77,6.47,6.92,0.387,1.875,5.5,267.0,326.0,0.0,1.7,-9.7,0.4796,2.7409
1.3490622,1.1452805,2015/5/6,99.07,98.14,-6.023651,-14.335346,3851.36,5.42,106.56,6.77,6.47,6.92,0.387,1.875,5.5,267.0,326.0,0.0,1.7,-9.7,0.4796,2.7409
1.4960737,1.1709882,2015/5/7,99.07,98.14,-6.023651,-14.335346,3851.36,5.42,106.56,6.77,6.47,6.92,0.387,1.875,5.5,267.0,326.0,0.0,1.7,-9.7,0.4796,2.7409
1.4814656,1.152147,2015/5/8,99.07,98.14,-6.023651,-14.335346,3851.36,5.42,106.56,6.77,6.47,6.92,0.387,1.875,5.5,267.0,326.0,0.0,1.7,-9.7,0.4796,2.7409
1.4591103,1.1515605,2015/5/11,99.07,98.14,-6.023651,-14.335346,3851.36,5.42,106.56,6.77,6.47,6.92,0.387,1.875,5.5,276.0,326.0,0.0,1.7,-9.7,0.4796,2.7409
1.4394095,1.1328646,2015/5/12,99.07,98.14,-6.023651,-14.335346,3851.36,5.42,106.56,6.77,6.47,6.92,0.387,1.875,5.5,276.0,326.0,0.0,1.7,-9.7,0.4796,2.7409
1.4649088,1.1375474,2015/5/13,99.07,98.14,-6.023651,-14.335346,3851.36,5.42,106.56,6.77,6.47,6.92,0.387,1.875,5.5,276.0,326.0,0.0,1.7,-9.7,0.4796,2.7409
1.4863322,1.1559806,2015/5/14,99.07,98.14,-6.023651,-14.335346,3851.36,5.42,106.56,6.77,6.47,6.92,0.387,1.875,5.5,276.0,326.0,0.0,1.7,-9.7,0.4796,2.7409
1.4531744,1.145008,2015/5/15,99.07,98.14,-6.023651,-14.335346,3851.36,5.42,106.56,6.77,6.47,6.92,0.387,1.875,5.5,276.0,326.0,0.0,1.7,-9.7,0.4796,2.7409
1.4318099,1.1348885,2015/5/18,99.07,98.14,-6.023651,-14.335346,3851.36,5.42,106.56,6.77,6.47,6.92,0.387,1.875,5.5,282.0,326.0,0.0,1.7,-9.7,0.4796,2.7409
1.4490714,1.1428597,2015/5/19,99.07,98.14,-6.023651,-14.335346,3851.36,5.42,106.56,6.77,6.47,6.92,0.387,1.875,5.5,282.0,326.0,0.0,1.7,-9.7,0.4796,2.7409
1.4944613,1.160721,2015/5/20,99.07,98.14,-6.023651,-14.335346,3851.36,5.42,106.56,6.77,6.47,6.92,0.387,1.875,5.5,282.0,326.0,0.0,1.7,-9.7,0.4796,2.7409
1.4961593,1.1708517,2015/5/21,99.07,98.14,-6.023651,-14.335346,3851.36,5.42,106.56,6.77,6.47,6.92,0.387,1.875,5.5,282.0,326.0,0.0,1.7,-9.7,0.4796,2.7409
1.4467893,1.1381111,2015/5/22,99.07,98.14,-6.023651,-14.335346,3851.36,5.42,106.56,6.77,6.47,6.92,0.387,1.875,5.5,282.0,326.0,0.0,1.7,-9.7,0.4796,2.7409
1.481097,1.1371319,2015/5/25,99.07,98.14,-6.023651,-14.335346,3851.36,5.42,106.56,6.77,6.47,6.92,0.387,1.875,5.5,278.0,326.0,0.0,1.7,-9.7,0.4796,2.7409
1.4748957,1.134653,2015/5/26,99.07,98.14,-6.023651,-14.335346,3851.36,5.42,106.56,6.77,6.47,6.92,0.387,1.875,5.5,278.0,326.0,0.0,1.7,-9.7,0.4796,2.7409
1.4635592,1.1275134,2015/5/27,99.07,98.14,-6.023651,-14.335346,3851.36,5.42,106.56,6.77,6.47,6.92,0.387,1.875,5.5,278.0,326.0,0.0,1.7,-9.7,0.4796,2.7409
1.4882784,1.1417667,2015/5/28,99.07,98.14,-6.023651,-14.335346,3851.36,5.42,106.56,6.77,6.47,6.92,0.387,1.875,5.5,278.0,326.0,0.0,1.7,-9.7,0.4796,2.7409
1.4891417,1.140575,2015/5/29,99.07,98.14,-6.023651,-14.335346,3851.36,5.42,106.56,6.77,6.47,6.92,0.387,1.875,5.5,278.0,326.0,0.0,1.7,-9.7,0.4796,2.7409
1.5893395,0.8012439,2015/6/1,99.17,98.81,-5.48402,-14.018537,3851.36,2.17,106.44,6.43,6.07,6.33,0.387,1.875,5.3,279.0,191.0,0.2,1.8,-9.9,-0.2,2.7409
1.5560637,0.7887565,2015/6/2,99.17,98.81,-5.48402,-14.018537,3851.36,2.17,106.44,6.43,6.07,6.33,0.387,1.875,5.3,279.0,191.0,0.2,1.8,-9.9,-0.2,2.7409
1.5401528,0.8001207,2015/6/3,99.17,98.81,-5.48402,-14.018537,3851.36,2.17,106.44,6.43,6.07,6.33,0.387,1.875,5.3,279.0,191.0,0.2,1.8,-9.9,-0.2,2.7409
1.5775778,0.77900326,2015/6/4,99.17,98.81,-5.48402,-14.018537,3851.36,2.17,106.44,6.43,6.07,6.33,0.387,1.875,5.3,279.0,191.0,0.2,1.8,-9.9,-0.2,2.7409
1.5921075,0.7758573,2015/6/5,99.17,98.81,-5.48402,-14.018537,3851.36,2.17,106.44,6.43,6.07,6.33,0.387,1.875,5.3,279.0,191.0,0.2,1.8,-9.9,-0.2,2.7409
1.5548365,0.717767,2015/6/8,99.17,98.81,-5.48402,-14.018537,3851.36,2.17,106.44,6.43,6.07,6.33,0.387,1.875,5.3,268.0,191.0,0.2,1.8,-9.9,-0.2,2.7409
1.5427842,0.69299567,2015/6/9,99.17,98.81,-5.48402,-14.018537,3851.36,2.17,106.44,6.43,6.07,6.33,0.387,1.875,5.3,268.0,191.0,0.2,1.8,-9.9,-0.2,2.7409
1.5318635,0.7109045,2015/6/10,99.17,98.81,-5.48402,-14.018537,3851.36,2.17,106.44,6.43,6.07,6.33,0.387,1.875,5.3,268.0,191.0,0.2,1.8,-9.9,-0.2,2.7409
1.5722389,0.71544266,2015/6/11,99.17,98.81,-5.48402,-14.018537,3851.36,2.17,106.44,6.43,6.07,6.33,0.387,1.875,5.3,268.0,191.0,0.2,1.8,-9.9,-0.2,2.7409
1.5613494,0.71187425,2015/6/12,99.17,98.81,-5.48402,-14.018537,3851.36,2.17,106.44,6.43,6.07,6.33,0.387,1.875,5.3,268.0,191.0,0.2,1.8,-9.9,-0.2,2.7409
1.5389535,0.6749439,2015/6/15,99.17,98.81,-5.48402,-14.018537,3851.36,2.17,106.44,6.43,6.07,6.33,0.387,1.875,5.3,275.0,191.0,0.2,1.8,-9.9,-0.2,2.7409
1.562845,0.6822388,2015/6/16,99.17,98.81,-5.48402,-14.018537,3851.36,2.17,106.44,6.43,6.07,6.33,0.387,1.875,5.3,275.0,191.0,0.2,1.8,-9.9,-0.2,2.7409
1.581116,0.68917584,2015/6/17,99.17,98.81,-5.48402,-14.018537,3851.36,2.17,106.44,6.43,6.07,6.33,0.387,1.875,5.3,275.0,191.0,0.2,1.8,-9.9,-0.2,2.7409
1.5554366,0.678126,2015/6/18,99.17,98.81,-5.48402,-14.018537,3851.36,2.17,106.44,6.43,6.07,6.33,0.387,1.875,5.3,275.0,191.0,0.2,1.8,-9.9,-0.2,2.7409
1.5364769,0.6799123,2015/6/22,99.17,98.81,-5.48402,-14.018537,3851.36,2.17,106.44,6.43,6.07,6.33,0.387,1.875,5.3,278.0,191.0,0.2,1.8,-9.9,-0.2,2.7409
1.5552356,0.67168796,2015/6/23,99.17,98.81,-5.48402,-14.018537,3851.36,2.17,106.44,6.43,6.07,6.33,0.387,1.875,5.3,278.0,191.0,0.2,1.8,-9.9,-0.2,2.7409
1.5478275,0.6719259,2015/6/24,99.17,98.81,-5.48402,-14.018537,3851.36,2.17,106.44,6.43,6.07,6.33,0.387,1.875,5.3,278.0,191.0,0.2,1.8,-9.9,-0.2,2.7409
1.5374229,0.6759223,2015/6/25,99.17,98.81,-5.48402,-14.018537,3851.36,2.17,106.44,6.43,6.07,6.33,0.387,1.875,5.3,278.0,191.0,0.2,1.8,-9.9,-0.2,2.7409
1.5587375,0.6808624,2015/6/26,99.17,98.81,-5.48402,-14.018537,3851.36,2.17,106.44,6.43,6.07,6.33,0.387,1.875,5.3,278.0,191.0,0.2,1.8,-9.9,-0.2,2.7409
1.5459478,0.6717969,2015/6/29,99.17,98.81,-5.48402,-14.018537,3851.36,2.17,106.44,6.43,6.07,6.33,0.387,1.875,5.3,295.0,191.0,0.2,1.8,-9.9,-0.2,2.7409
1.5004399,0.69111586,2015/6/30,99.17,98.81,-5.48402,-14.018537,3851.36,2.17,106.44,6.43,6.07,6.33,0.387,1.875,5.3,295.0,191.0,0.2,1.8,-9.9,-0.2,2.7409
1.6220076,0.5625824,2015/7/1,99.36,98.71,-5.976649,-14.513716,3956.49,3.61,106.24,5.37,5.29,5.86,0.387,1.875,5.2,295.0,256.0,0.2,1.8,-10.5,-0.4,1.6307
1.6418695,0.5477468,2015/7/2,99.36,98.71,-5.976649,-14.513716,3956.49,3.61,106.24,5.37,5.29,5.86,0.387,1.875,5.2,295.0,256.0,0.2,1.8,-10.5,-0.4,1.6307
1.654269,0.5435841,2015/7/3,99.36,98.71,-5.976649,-14.513716,3956.49,3.61,106.24,5.37,5.29,5.86,0.387,1.875,5.2,295.0,256.0,0.2,1.8,-10.5,-0.4,1.6307
1.708463,0.4245225,2015/7/6,99.36,98.71,-5.976649,-14.513716,3956.49,3.61,106.24,5.37,5.29,5.86,0.387,1.875,5.2,280.0,256.0,0.2,1.8,-10.5,-0.4,1.6307
1.7007608,0.41929683,2015/7/7,99.36,98.71,-5.976649,-14.513716,3956.49,3.61,106.24,5.37,5.29,5.86,0.387,1.875,5.2,280.0,256.0,0.2,1.8,-10.5,-0.4,1.6307
1.7246616,0.41484937,2015/7/8,99.36,98.71,-5.976649,-14.513716,3956.49,3.61,106.24,5.37,5.29,5.86,0.387,1.875,5.2,280.0,256.0,0.2,1.8,-10.5,-0.4,1.6307
1.6855218,0.4103776,2015/7/9,99.36,98.71,-5.976649,-14.513716,3956.49,3.61,106.24,5.37,5.29,5.86,0.387,1.875,5.2,280.0,256.0,0.2,1.8,-10.5,-0.4,1.6307
1.7088833,0.39200243,2015/7/13,99.36,98.71,-5.976649,-14.513716,3956.49,3.61,106.24,5.37,5.29,5.86,0.387,1.875,5.2,265.0,256.0,0.2,1.8,-10.5,-0.4,1.6307
1.6945338,0.39581975,2015/7/14,99.36,98.71,-5.976649,-14.513716,3956.49,3.61,106.24,5.37,5.29,5.86,0.387,1.875,5.2,265.0,256.0,0.2,1.8,-10.5,-0.4,1.6307
1.6885154,0.40483007,2015/7/15,99.36,98.71,-5.976649,-14.513716,3956.49,3.61,106.24,5.37,5.29,5.86,0.387,1.875,5.2,265.0,256.0,0.2,1.8,-10.5,-0.4,1.6307
1.7127464,0.38852796,2015/7/16,99.36,98.71,-5.976649,-14.513716,3956.49,3.61,106.24,5.37,5.29,5.86,0.387,1.875,5.2,265.0,256.0,0.2,1.8,-10.5,-0.4,1.6307
1.692735,0.40157518,2015/7/17,99.36,98.71,-5.976649,-14.513716,3956.49,3.61,106.24,5.37,5.29,5.86,0.387,1.875,5.2,265.0,256.0,0.2,1.8,-10.5,-0.4,1.6307
1.7046103,0.39806494,2015/7/20,99.36,98.71,-5.976649,-14.513716,3956.49,3.61,106.24,5.37,5.29,5.86,0.387,1.875,5.2,267.0,256.0,0.2,1.8,-10.5,-0.4,1.6307
1.7171013,0.3787385,2015/7/21,99.36,98.71,-5.976649,-14.513716,3956.49,3.61,106.24,5.37,5.29,5.86,0.387,1.875,5.2,267.0,256.0,0.2,1.8,-10.5,-0.4,1.6307
1.7002149,0.3853689,2015/7/22,99.36,98.71,-5.976649,-14.513716,3956.49,3.61,106.24,5.37,5.29,5.86,0.387,1.875,5.2,267.0,256.0,0.2,1.8,-10.5,-0.4,1.6307
1.6846573,0.3790427,2015/7/23,99.36,98.71,-5.976649,-14.513716,3956.49,3.61,106.24,5.37,5.29,5.86,0.387,1.875,5.2,267.0,256.0,0.2,1.8,-10.5,-0.4,1.6307
1.6864817,0.37980255,2015/7/24,99.36,98.71,-5.976649,-14.513716,3956.49,3.61,106.24,5.37,5.29,5.86,0.387,1.875,5.2,267.0,256.0,0.2,1.8,-10.5,-0.4,1.6307
1.6847568,0.37130985,2015/7/27,99.36,98.71,-5.976649,-14.513716,3956.49,3.61,106.24,5.37,5.29,5.86,0.387,1.875,5.2,271.0,256.0,0.2,1.8,-10.5,-0.4,1.6307
1.6918743,0.3667992,2015/7/28,99.36,98.71,-5.976649,-14.513716,3956.49,3.61,106.24,5.37,5.29,5.86,0.387,1.875,5.2,271.0,256.0,0.2,1.8,-10.5,-0.4,1.6307
1.6800563,0.38408718,2015/7/29,99.36,98.71,-5.976649,-14.513716,3956.49,3.61,106.24,5.37,5.29,5.86,0.387,1.875,5.2,271.0,256.0,0.2,1.8,-10.5,-0.4,1.6307
1.6959088,0.37904486,2015/7/30,99.36,98.71,-5.976649,-14.513716,3956.49,3.61,106.24,5.37,5.29,5.86,0.387,1.875,5.2,271.0,256.0,0.2,1.8,-10.5,-0.4,1.6307
1.6942005,0.369042,2015/7/31,99.36,98.71,-5.976649,-14.513716,3956.49,3.61,106.24,5.37,5.29,5.86,0.387,1.875,5.2,271.0,256.0,0.2,1.8,-10.5,-0.4,1.6307
1.6831596,0.19623837,2015/8/3,99.21,99.33,-4.254924,-13.753774,3956.49,3.95,106.0,7.52,6.29,6.08,0.3670000000000001,1.875,5.1,272.0,164.0,0.2,1.8,-11.4,-1.4,1.6307
1.6661303,0.1890851,2015/8/4,99.21,99.33,-4.254924,-13.753774,3956.49,3.95,106.0,7.52,6.29,6.08,0.3670000000000001,1.875,5.1,272.0,164.0,0.2,1.8,-11.4,-1.4,1.6307
1.6644068,0.20609006,2015/8/5,99.21,99.33,-4.254924,-13.753774,3956.49,3.95,106.0,7.52,6.29,6.08,0.3670000000000001,1.875,5.1,272.0,164.0,0.2,1.8,-11.4,-1.4,1.6307
1.6705782,0.20857677,2015/8/6,99.21,99.33,-4.254924,-13.753774,3956.49,3.95,106.0,7.52,6.29,6.08,0.3670000000000001,1.875,5.1,272.0,164.0,0.2,1.8,-11.4,-1.4,1.6307
1.6551459,0.19810471,2015/8/7,99.21,99.33,-4.254924,-13.753774,3956.49,3.95,106.0,7.52,6.29,6.08,0.3670000000000001,1.875,5.1,272.0,164.0,0.2,1.8,-11.4,-1.4,1.6307
1.6687617,0.20614108,2015/8/10,99.21,99.33,-4.254924,-13.753774,3956.49,3.95,106.0,7.52,6.29,6.08,0.3670000000000001,1.875,5.1,276.0,164.0,0.2,1.8,-11.4,-1.4,1.6307
1.6842957,0.20145068,2015/8/11,99.21,99.33,-4.254924,-13.753774,3956.49,3.95,106.0,7.52,6.29,6.08,0.3670000000000001,1.875,5.1,276.0,164.0,0.2,1.8,-11.4,-1.4,1.6307
1.6521728,0.17783698,2015/8/12,99.21,99.33,-4.254924,-13.753774,3956.49,3.95,106.0,7.52,6.29,6.08,0.3670000000000001,1.875,5.1,276.0,164.0,0.2,1.8,-11.4,-1.4,1.6307
1.6660318,0.17291436,2015/8/13,99.21,99.33,-4.254924,-13.753774,3956.49,3.95,106.0,7.52,6.29,6.08,0.3670000000000001,1.875,5.1,276.0,164.0,0.2,1.8,-11.4,-1.4,1.6307
1.6487703,0.18981513,2015/8/14,99.21,99.33,-4.254924,-13.753774,3956.49,3.95,106.0,7.52,6.29,6.08,0.3670000000000001,1.875,5.1,276.0,164.0,0.2,1.8,-11.4,-1.4,1.6307
1.6701849,0.17122087,2015/8/17,99.21,99.33,-4.254924,-13.753774,3956.49,3.95,106.0,7.52,6.29,6.08,0.3670000000000001,1.875,5.1,271.0,164.0,0.2,1.8,-11.4,-1.4,1.6307
1.6645429,0.16112718,2015/8/18,99.21,99.33,-4.254924,-13.753774,3956.49,3.95,106.0,7.52,6.29,6.08,0.3670000000000001,1.875,5.1,271.0,164.0,0.2,1.8,-11.4,-1.4,1.6307
1.6494329,0.15410766,2015/8/19,99.21,99.33,-4.254924,-13.753774,3956.49,3.95,106.0,7.52,6.29,6.08,0.3670000000000001,1.875,5.1,271.0,164.0,0.2,1.8,-11.4,-1.4,1.6307
1.6556568,0.13863549,2015/8/20,99.21,99.33,-4.254924,-13.753774,3956.49,3.95,106.0,7.52,6.29,6.08,0.3670000000000001,1.875,5.1,271.0,164.0,0.2,1.8,-11.4,-1.4,1.6307
1.6308951,0.1199933,2015/8/21,99.21,99.33,-4.254924,-13.753774,3956.49,3.95,106.0,7.52,6.29,6.08,0.3670000000000001,1.875,5.1,271.0,164.0,0.2,1.8,-11.4,-1.4,1.6307
1.6256652,0.07608709,2015/8/24,99.21,99.33,-4.254924,-13.753774,3956.49,3.95,106.0,7.52,6.29,6.08,0.3670000000000001,1.875,5.1,279.0,164.0,0.2,1.8,-11.4,-1.4,1.6307
1.6036751,0.080358356,2015/8/25,99.21,99.33,-4.254924,-13.753774,3956.49,3.95,106.0,7.52,6.29,6.08,0.3670000000000001,1.875,5.1,279.0,164.0,0.2,1.8,-11.4,-1.4,1.6307
1.6149275,0.09031972,2015/8/26,99.21,99.33,-4.254924,-13.753774,3956.49,3.95,106.0,7.52,6.29,6.08,0.3670000000000001,1.875,5.1,279.0,164.0,0.2,1.8,-11.4,-1.4,1.6307
1.6285613,0.10088572,2015/8/27,99.21,99.33,-4.254924,-13.753774,3956.49,3.95,106.0,7.52,6.29,6.08,0.3670000000000001,1.875,5.1,279.0,164.0,0.2,1.8,-11.4,-1.4,1.6307
1.634486,0.13232741,2015/8/28,99.21,99.33,-4.254924,-13.753774,3956.49,3.95,106.0,7.52,6.29,6.08,0.3670000000000001,1.875,5.1,279.0,164.0,0.2,1.8,-11.4,-1.4,1.6307
1.6475842,0.15021,2015/8/31,99.21,99.33,-4.254924,-13.753774,3956.49,3.95,106.0,7.52,6.29,6.08,0.3670000000000001,1.875,5.1,275.0,164.0,0.2,1.8,-11.4,-1.4,1.6307
1.7317896,0.010167927,2015/9/1,99.11,100.01,-3.5983970000000003,-12.353041,3956.49,5.24,105.74,7.41,6.87,6.78,0.32,1.75,5.0,275.0,88.0,0.0,1.9,-11.6,-0.6,1.6307
1.7363498,0.030571312,2015/9/2,99.11,100.01,-3.5983970000000003,-12.353041,3956.49,5.24,105.74,7.41,6.87,6.78,0.32,1.75,5.0,275.0,88.0,0.0,1.9,-11.6,-0.6,1.6307
1.7344239,0.027263254,2015/9/3,99.11,100.01,-3.5983970000000003,-12.353041,3956.49,5.24,105.74,7.41,6.87,6.78,0.32,1.75,5.0,275.0,88.0,0.0,1.9,-11.6,-0.6,1.6307
1.7182631,0.021446794,2015/9/4,99.11,100.01,-3.5983970000000003,-12.353041,3956.49,5.24,105.74,7.41,6.87,6.78,0.32,1.75,5.0,275.0,88.0,0.0,1.9,-11.6,-0.6,1.6307
1.7236066,0.01186499,2015/9/7,99.11,100.01,-3.5983970000000003,-12.353041,3956.49,5.24,105.74,7.41,6.87,6.78,0.32,1.75,5.0,267.0,88.0,0.0,1.9,-11.6,-0.6,1.6307
1.7225773,0.023925632,2015/9/8,99.11,100.01,-3.5983970000000003,-12.353041,3956.49,5.24,105.74,7.41,6.87,6.78,0.32,1.75,5.0,267.0,88.0,0.0,1.9,-11.6,-0.6,1.6307
1.7637904,-0.017498642,2015/9/9,99.11,100.01,-3.5983970000000003,-12.353041,3956.49,5.24,105.74,7.41,6.87,6.78,0.32,1.75,5.0,267.0,88.0,0.0,1.9,-11.6,-0.6,1.6307
1.7690938,0.008352369,2015/9/10,99.11,100.01,-3.5983970000000003,-12.353041,3956.49,5.24,105.74,7.41,6.87,6.78,0.32,1.75,5.0,267.0,88.0,0.0,1.9,-11.6,-0.6,1.6307
1.7579472,0.020835966,2015/9/11,99.11,100.01,-3.5983970000000003,-12.353041,3956.49,5.24,105.74,7.41,6.87,6.78,0.32,1.75,5.0,267.0,88.0,0.0,1.9,-11.6,-0.6,1.6307
1.7564228,0.021443695,2015/9/14,99.11,100.01,-3.5983970000000003,-12.353041,3956.49,5.24,105.74,7.41,6.87,6.78,0.32,1.75,5.0,271.0,88.0,0.0,1.9,-11.6,-0.6,1.6307
1.7626278,0.022989124,2015/9/15,99.11,100.01,-3.5983970000000003,-12.353041,3956.49,5.24,105.74,7.41,6.87,6.78,0.32,1.75,5.0,271.0,88.0,0.0,1.9,-11.6,-0.6,1.6307
1.7760143,0.0066245496,2015/9/16,99.11,100.01,-3.5983970000000003,-12.353041,3956.49,5.24,105.74,7.41,6.87,6.78,0.32,1.75,5.0,271.0,88.0,0.0,1.9,-11.6,-0.6,1.6307
1.7828734,0.017569393,2015/9/17,99.11,100.01,-3.5983970000000003,-12.353041,3956.49,5.24,105.74,7.41,6.87,6.78,0.32,1.75,5.0,271.0,88.0,0.0,1.9,-11.6,-0.6,1.6307
1.7889402,0.01253733,2015/9/18,99.11,100.01,-3.5983970000000003,-12.353041,3956.49,5.24,105.74,7.41,6.87,6.78,0.32,1.75,5.0,271.0,88.0,0.0,1.9,-11.6,-0.6,1.6307
1.7566416,0.031823963,2015/9/21,99.11,100.01,-3.5983970000000003,-12.353041,3956.49,5.24,105.74,7.41,6.87,6.78,0.32,1.75,5.0,276.0,88.0,0.0,1.9,-11.6,-0.6,1.6307
1.7665107,0.027510494,2015/9/22,99.11,100.01,-3.5983970000000003,-12.353041,3956.49,5.24,105.74,7.41,6.87,6.78,0.32,1.75,5.0,276.0,88.0,0.0,1.9,-11.6,-0.6,1.6307
1.7574503,0.016331524,2015/9/23,99.11,100.01,-3.5983970000000003,-12.353041,3956.49,5.24,105.74,7.41,6.87,6.78,0.32,1.75,5.0,276.0,88.0,0.0,1.9,-11.6,-0.6,1.6307
1.7471278,0.01497516,2015/9/24,99.11,100.01,-3.5983970000000003,-12.353041,3956.49,5.24,105.74,7.41,6.87,6.78,0.32,1.75,5.0,276.0,88.0,0.0,1.9,-11.6,-0.6,1.6307
1.7468665,0.01919064,2015/9/25,99.11,100.01,-3.5983970000000003,-12.353041,3956.49,5.24,105.74,7.41,6.87,6.78,0.32,1.75,5.0,276.0,88.0,0.0,1.9,-11.6,-0.6,1.6307
