latent_dim1,latent_dim2,日期,韓國出口貿易金額,韓國進口貿易金額,韓國M2,道瓊收盤,那斯達克收盤,S&P收盤,日經收盤,韓股收盤,台股收盤
-1.9604471,3.4487517,2012/3/23,47348.0,45019.0,1773172.9,13080.73,3067.92,1397.11,10011.47,2026.83,8076.61
-2.1126688,3.627509,2012/3/26,47348.0,45019.0,1773172.9,13241.63,3122.57,1416.51,10018.24,2019.19,7967.62
-2.0308623,3.4925547,2012/3/27,47348.0,45019.0,1773172.9,13197.73,3120.35,1412.52,10255.15,2039.76,8029.46
-2.0234761,3.4815652,2012/3/28,47348.0,45019.0,1773172.9,13126.21,3104.96,1405.54,10182.57,2031.74,8038.07
-2.0680208,3.5272772,2012/3/29,47348.0,45019.0,1773172.9,13145.82,3095.36,1403.28,10114.79,2014.41,7872.66
-2.0126636,3.461934,2012/3/30,47348.0,45019.0,1773172.9,13212.04,3091.57,1408.47,10083.56,2014.04,7933.0
-1.5276835,3.1559792,2012/4/2,46115.0,44020.0,1777114.7,13264.49,3119.7,1419.04,10109.87,2029.29,7862.9
-1.5113349,3.1135354,2012/4/3,46115.0,44020.0,1777114.7,13199.55,3113.57,1413.38,10050.39,2049.28,7760.85
-1.5725627,3.165871,2012/4/5,46115.0,44020.0,1777114.7,13060.14,3080.5,1398.08,9767.61,2028.77,7639.82
-1.5469339,3.1489568,2012/4/6,46115.0,44020.0,1777114.7,13060.14,3080.5,1398.08,9688.45,2029.03,7706.26
-1.451565,3.0789437,2012/4/9,46115.0,44020.0,1777114.7,12929.59,3047.08,1382.2,9546.26,1997.08,7600.87
-1.454138,3.06775,2012/4/10,46115.0,44020.0,1777114.7,12715.93,2991.22,1358.59,9538.02,1994.41,7640.68
-1.4906695,3.1027725,2012/4/11,46115.0,44020.0,1777114.7,12805.39,3016.46,1368.71,9458.74,1994.41,7656.67
-1.504297,3.1342194,2012/4/12,46115.0,44020.0,1777114.7,12986.58,3055.55,1387.57,9524.79,1986.63,7662.92
-1.4679565,3.0677006,2012/4/13,46115.0,44020.0,1777114.7,12849.59,3011.33,1370.26,9637.99,2008.91,7788.27
-1.4779065,3.0885806,2012/4/16,46115.0,44020.0,1777114.7,12921.41,2988.4,1369.57,9470.64,1992.63,7729.86
-1.5134213,3.1202288,2012/4/17,46115.0,44020.0,1777114.7,13115.54,3042.82,1390.78,9464.71,1985.3,7585.87
-1.4676871,3.0680287,2012/4/18,46115.0,44020.0,1777114.7,13032.75,3031.45,1385.14,9667.26,2004.53,7605.0
-1.4358597,3.02877,2012/4/19,46115.0,44020.0,1777114.7,12964.1,3007.56,1376.92,9588.38,1999.86,7622.69
-1.4787517,3.0915804,2012/4/20,46115.0,44020.0,1777114.7,13029.26,3000.45,1378.53,9561.36,1974.65,7507.15
-1.4043629,3.0043304,2012/4/23,46115.0,44020.0,1777114.7,12927.17,2970.45,1366.94,9542.17,1972.63,7481.09
-1.4605985,3.0625875,2012/4/24,46115.0,44020.0,1777114.7,13001.56,2961.6,1371.97,9468.04,1963.42,7498.84
-1.4003658,3.0271137,2012/4/25,46115.0,44020.0,1777114.7,13090.72,3029.63,1390.69,9561.01,1961.98,7563.18
-1.4038303,3.028618,2012/4/26,46115.0,44020.0,1777114.7,13204.62,3050.61,1399.98,9561.83,1964.04,7521.35
-1.4305613,3.0695376,2012/4/27,46115.0,44020.0,1777114.7,13228.31,3069.2,1403.36,9520.89,1975.35,7480.5
-1.3300061,2.993213,2012/4/30,46115.0,44020.0,1777114.7,13213.63,3046.36,1397.91,9520.89,1981.99,7501.72
-1.0667953,2.8307557,2012/5/2,46946.0,44641.0,1784220.5,13268.57,3059.85,1402.31,9380.25,1999.07,7676.81
-1.0500324,2.7701163,2012/5/3,46946.0,44641.0,1784220.5,13206.59,3024.3,1391.57,9380.25,1995.11,7659.53
-1.0665493,2.813255,2012/5/4,46946.0,44641.0,1784220.5,13038.27,2956.34,1369.1,9380.25,1989.15,7700.95
-1.104423,2.8929176,2012/5/7,46946.0,44641.0,1784220.5,13008.53,2957.76,1369.58,9119.14,1956.44,7538.08
-1.0605946,2.8041873,2012/5/8,46946.0,44641.0,1784220.5,12932.09,2946.27,1363.72,9181.65,1967.01,7545.71
-1.0620413,2.8090749,2012/5/9,46946.0,44641.0,1784220.5,12835.06,2934.71,1354.58,9045.06,1950.29,7475.71
-1.0381422,2.7484062,2012/5/10,46946.0,44641.0,1784220.5,12855.04,2933.64,1357.99,9009.65,1944.93,7484.01
-1.0679963,2.8175306,2012/5/11,46946.0,44641.0,1784220.5,12820.6,2933.82,1353.39,8953.31,1917.13,7401.37
-1.0136366,2.758545,2012/5/14,46946.0,44641.0,1784220.5,12695.35,2902.58,1338.35,8973.84,1913.73,7377.18
-1.0162902,2.74311,2012/5/15,46946.0,44641.0,1784220.5,12632.0,2893.76,1330.66,8900.74,1898.96,7395.64
-1.0426688,2.7811434,2012/5/16,46946.0,44641.0,1784220.5,12598.55,2874.04,1324.8,8801.17,1840.53,7234.57
-1.025279,2.7347941,2012/5/17,46946.0,44641.0,1784220.5,12442.49,2813.69,1304.86,8876.59,1845.24,7356.77
-1.035392,2.7620056,2012/5/18,46946.0,44641.0,1784220.5,12369.38,2778.79,1295.22,8611.31,1782.46,7151.19
-0.95369977,2.6607316,2012/5/21,46946.0,44641.0,1784220.5,12504.48,2847.21,1315.99,8633.89,1799.13,7192.23
-0.96814543,2.684247,2012/5/22,46946.0,44641.0,1784220.5,12502.81,2839.08,1316.63,8729.29,1828.69,7274.89
-0.9733978,2.689568,2012/5/23,46946.0,44641.0,1784220.5,12496.15,2850.12,1318.86,8556.6,1808.62,7147.75
-0.9713956,2.6528802,2012/5/24,46946.0,44641.0,1784220.5,12529.75,2839.38,1320.68,8563.38,1814.47,7124.89
-0.9662916,2.6653345,2012/5/25,46946.0,44641.0,1784220.5,12454.83,2837.53,1317.82,8580.39,1824.17,7071.63
-0.8914749,2.5855355,2012/5/28,46946.0,44641.0,1784220.5,12454.83,2837.53,1317.82,8593.15,1824.17,7136.0
-0.91998196,2.6181006,2012/5/29,46946.0,44641.0,1784220.5,12580.69,2870.99,1332.42,8657.08,1849.91,7342.29
-0.9550988,2.6761591,2012/5/30,46946.0,44641.0,1784220.5,12419.86,2837.36,1313.32,8633.19,1844.86,7261.8
-0.9666981,2.6759746,2012/5/31,46946.0,44641.0,1784220.5,12393.45,2827.34,1310.33,8542.73,1843.47,7301.5
-0.88253736,2.5896118,2012/6/1,47163.0,41994.0,1796981.5,12118.57,2747.48,1278.04,8440.25,1834.51,7106.09
-0.8244635,2.478737,2012/6/4,47163.0,41994.0,1796981.5,12101.46,2760.01,1278.18,8295.63,1783.13,6894.66
-0.8145728,2.47661,2012/6/5,47163.0,41994.0,1796981.5,12127.95,2778.11,1285.5,8382.0,1801.85,7000.45
-0.79627764,2.4750547,2012/6/6,47163.0,41994.0,1796981.5,12414.79,2844.72,1315.13,8533.53,1801.85,7056.15
-0.8035276,2.478858,2012/6/7,47163.0,41994.0,1796981.5,12460.96,2831.02,1314.99,8639.72,1847.95,7080.31
-0.8298879,2.4980168,2012/6/8,47163.0,41994.0,1796981.5,12554.2,2858.42,1325.66,8459.26,1835.64,6999.65
-0.7620093,2.4360812,2012/6/11,47163.0,41994.0,1796981.5,12411.23,2809.73,1308.93,8624.9,1867.04,7120.23
-0.77340627,2.4542542,2012/6/12,47163.0,41994.0,1796981.5,12573.8,2843.07,1324.18,8536.72,1854.74,7072.08
-0.85568404,2.524362,2012/6/13,47163.0,41994.0,1796981.5,12496.38,2818.61,1314.88,8587.84,1859.32,7088.83
-0.7970829,2.4669092,2012/6/14,47163.0,41994.0,1796981.5,12651.91,2836.33,1329.1,8568.89,1871.48,7075.1
-0.7795971,2.4463353,2012/6/15,47163.0,41994.0,1796981.5,12767.17,2872.8,1342.84,8569.32,1858.16,7155.83
-0.77961624,2.4510736,2012/6/18,47163.0,41994.0,1796981.5,12741.82,2895.33,1344.78,8721.02,1891.71,7281.5
-0.7633337,2.4328554,2012/6/19,47163.0,41994.0,1796981.5,12837.33,2929.76,1357.98,8655.87,1891.77,7273.13
-0.75330955,2.442297,2012/6/20,47163.0,41994.0,1796981.5,12824.39,2930.45,1355.69,8752.31,1904.12,7334.63
-0.7827879,2.4582183,2012/6/21,47163.0,41994.0,1796981.5,12573.57,2859.09,1325.51,8824.07,1889.15,7279.05
-0.81970066,2.4821918,2012/6/22,47163.0,41994.0,1796981.5,12640.78,2892.42,1335.02,8798.35,1847.39,7222.05
-0.82706666,2.461355,2012/6/25,47163.0,41994.0,1796981.5,12502.66,2836.16,1313.72,8734.62,1825.38,7166.38
-0.77563834,2.4242072,2012/6/26,47163.0,41994.0,1796981.5,12534.67,2854.06,1319.99,8663.99,1817.81,7137.93
-0.76589704,2.4237936,2012/6/27,47163.0,41994.0,1796981.5,12627.01,2875.32,1331.85,8730.49,1817.65,7183.01
-0.7937131,2.4395928,2012/6/28,47163.0,41994.0,1796981.5,12602.26,2849.49,1329.04,8874.11,1819.18,7169.61
-0.72849154,2.4157696,2012/6/29,47163.0,41994.0,1796981.5,12880.09,2935.05,1362.16,9006.78,1854.01,7296.28
-0.7039356,2.521615,2012/7/2,44668.0,41977.0,1807289.2,12871.39,2951.23,1365.51,9003.48,1851.65,7345.16
-0.64714074,2.4940841,2012/7/3,44668.0,41977.0,1807289.2,12943.82,2976.08,1374.02,9066.59,1867.82,7418.36
-0.66530055,2.5048063,2012/7/4,44668.0,41977.0,1807289.2,12943.82,2976.08,1374.02,9104.17,1874.45,7422.59
-0.6731858,2.510582,2012/7/5,44668.0,41977.0,1807289.2,12896.67,2976.12,1367.58,9079.8,1875.49,7387.78
-0.64329237,2.495551,2012/7/6,44668.0,41977.0,1807289.2,12772.47,2937.33,1354.68,9020.75,1858.2,7368.59
-0.68451786,2.5721462,2012/7/9,44668.0,41977.0,1807289.2,12736.29,2931.77,1352.46,8896.88,1836.13,7309.96
-0.6209325,2.5131984,2012/7/10,44668.0,41977.0,1807289.2,12653.12,2902.33,1341.47,8857.73,1829.45,7251.35
-0.6441576,2.5361536,2012/7/11,44668.0,41977.0,1807289.2,12604.53,2887.98,1341.45,8851.0,1826.39,7257.91
-0.7140633,2.5785089,2012/7/12,44668.0,41977.0,1807289.2,12573.27,2866.19,1334.76,8720.01,1785.39,7130.93
-0.64968693,2.5480955,2012/7/13,44668.0,41977.0,1807289.2,12777.09,2908.47,1356.78,8724.12,1812.89,7104.27
-0.6333478,2.5505261,2012/7/16,44668.0,41977.0,1807289.2,12727.21,2896.94,1353.64,8724.12,1817.79,7090.04
-0.55709237,2.488368,2012/7/17,44668.0,41977.0,1807289.2,12805.54,2910.04,1363.67,8755.0,1821.96,7127.0
-0.6994732,2.5662892,2012/7/18,44668.0,41977.0,1807289.2,12908.7,2942.6,1372.78,8726.74,1794.91,7049.05
-0.6360315,2.533066,2012/7/19,44668.0,41977.0,1807289.2,12943.36,2965.9,1376.51,8795.55,1822.96,7148.57
-0.62136686,2.5170481,2012/7/20,44668.0,41977.0,1807289.2,12822.57,2925.3,1362.66,8669.87,1822.93,7164.68
-0.6806669,2.599367,2012/7/23,44668.0,41977.0,1807289.2,12721.46,2890.15,1350.52,8508.32,1789.44,7028.73
-0.64312637,2.5718515,2012/7/24,44668.0,41977.0,1807289.2,12617.32,2862.99,1338.31,8488.09,1793.93,7008.35
-0.64603436,2.5922973,2012/7/25,44668.0,41977.0,1807289.2,12676.05,2854.24,1337.89,8365.9,1769.31,6979.13
-0.6336695,2.5667374,2012/7/26,44668.0,41977.0,1807289.2,12887.93,2893.25,1360.02,8443.1,1782.47,6970.69
-0.54254866,2.49916,2012/7/27,44668.0,41977.0,1807289.2,13075.66,2958.09,1385.97,8566.64,1829.16,7124.49
-0.56565523,2.531307,2012/7/30,44668.0,41977.0,1807289.2,13073.01,2945.84,1385.3,8635.44,1843.79,7158.88
-0.5545803,2.53056,2012/7/31,44668.0,41977.0,1807289.2,13008.68,2939.52,1379.32,8695.06,1881.99,7270.49
-0.34084356,2.6203923,2012/8/1,43045.0,41116.0,1817134.9,12971.06,2920.21,1375.14,8641.85,1879.93,7267.96
-0.6394321,2.7140915,2012/8/3,43045.0,41116.0,1817134.9,13096.17,2967.9,1390.99,8555.11,1848.68,7217.51
-0.22990134,2.5775154,2012/8/6,43045.0,41116.0,1817134.9,13117.51,2989.91,1394.23,8726.29,1885.88,7286.33
-0.39539367,2.620328,2012/8/7,43045.0,41116.0,1817134.9,13168.6,3015.86,1401.35,8803.31,1886.8,7295.46
-0.32089692,2.604784,2012/8/8,43045.0,41116.0,1817134.9,13175.64,3011.25,1402.22,8881.16,1903.23,7319.8
-0.30424467,2.6428332,2012/8/9,43045.0,41116.0,1817134.9,13165.19,3018.64,1402.8,8978.6,1940.59,7433.7
-0.45068476,2.6316342,2012/8/10,43045.0,41116.0,1817134.9,13207.95,3020.86,1405.87,8891.44,1946.4,7441.12
-0.46167502,2.667259,2012/8/13,43045.0,41116.0,1817134.9,13169.43,3022.52,1404.11,8885.15,1932.44,7436.3
-0.42396355,2.6360805,2012/8/14,43045.0,41116.0,1817134.9,13172.14,3016.98,1403.93,8929.88,1956.96,7479.25
-0.442225,2.6651828,2012/8/15,43045.0,41116.0,1817134.9,13164.78,3030.93,1405.53,8925.04,1956.96,7467.74
-0.29394448,2.6200204,2012/8/16,43045.0,41116.0,1817134.9,13250.11,3062.39,1415.51,9092.76,1957.91,7490.21
-0.4907755,2.667235,2012/8/17,43045.0,41116.0,1817134.9,13275.2,3076.59,1418.16,9162.5,1946.54,7467.92
-0.42810273,2.6667295,2012/8/20,43045.0,41116.0,1817134.9,13271.64,3076.21,1418.13,9171.16,1946.31,7431.91
-0.34991637,2.6519556,2012/8/21,43045.0,41116.0,1817134.9,13203.58,3067.26,1413.17,9156.92,1943.22,7506.81
-0.43237534,2.6734715,2012/8/22,43045.0,41116.0,1817134.9,13172.76,3073.67,1413.49,9131.74,1935.19,7496.58
-0.40316892,2.6765873,2012/8/23,43045.0,41116.0,1817134.9,13057.46,3053.4,1402.08,9178.12,1942.54,7505.17
-0.48076183,2.7035146,2012/8/24,43045.0,41116.0,1817134.9,13157.97,3069.79,1411.13,9070.76,1919.81,7477.53
-0.46575335,2.7057824,2012/8/27,43045.0,41116.0,1817134.9,13124.67,3073.19,1410.44,9085.39,1917.87,7468.22
-0.56120914,2.7491755,2012/8/28,43045.0,41116.0,1817134.9,13102.99,3077.14,1409.3,9033.29,1916.33,7361.94
-0.48694432,2.7026472,2012/8/29,43045.0,41116.0,1817134.9,13107.48,3081.19,1410.49,9069.81,1928.54,7391.15
-0.39559874,2.675912,2012/8/30,43045.0,41116.0,1817134.9,13000.71,3048.71,1399.48,8983.78,1906.38,7371.44
-0.4186894,2.684131,2012/8/31,43045.0,41116.0,1817134.9,13090.84,3066.96,1406.58,8839.91,1905.12,7397.06
-0.46397534,2.7039816,2012/9/3,45413.0,42560.0,1819290.1,13090.84,3066.96,1406.58,8783.89,1912.71,7450.53
-0.46733767,2.7168598,2012/9/4,45413.0,42560.0,1819290.1,13035.94,3075.06,1404.94,8775.51,1907.13,7451.35
-0.54013765,2.752685,2012/9/5,45413.0,42560.0,1819290.1,13047.48,3069.27,1403.44,8679.82,1874.03,7367.44
-0.49737287,2.7339618,2012/9/6,45413.0,42560.0,1819290.1,13292.0,3135.81,1432.12,8680.57,1881.24,7326.72
-0.39799994,2.689725,2012/9/7,45413.0,42560.0,1819290.1,13306.64,3136.42,1437.92,8871.65,1929.58,7424.91
-0.36292994,2.7047472,2012/9/10,45413.0,42560.0,1819290.1,13254.29,3104.02,1429.08,8869.37,1924.7,7482.74
-0.4395062,2.7142017,2012/9/11,45413.0,42560.0,1819290.1,13323.36,3104.53,1433.56,8807.38,1920.0,7485.13
-0.29160425,2.7001967,2012/9/12,45413.0,42560.0,1819290.1,13333.35,3114.31,1436.56,8959.96,1950.03,7570.45
-0.35163727,2.6945229,2012/9/13,45413.0,42560.0,1819290.1,13539.86,3155.83,1459.99,8995.15,1950.69,7578.8
-0.12671363,2.587347,2012/9/14,45413.0,42560.0,1819290.1,13593.37,3183.95,1465.77,9159.39,2007.58,7738.05
-0.28507772,2.6962514,2012/9/17,45413.0,42560.0,1819290.1,13553.1,3178.67,1461.19,9159.39,2002.35,7762.22
-0.3877697,2.7467551,2012/9/18,45413.0,42560.0,1819290.1,13564.64,3177.8,1459.32,9123.77,2004.96,7734.26
-0.3330304,2.7089353,2012/9/19,45413.0,42560.0,1819290.1,13577.96,3182.62,1461.05,9232.21,2007.88,7781.91
-0.54684746,2.7664006,2012/9/20,45413.0,42560.0,1819290.1,13596.93,3175.96,1460.26,9086.98,1990.33,7727.55
-0.38841188,2.7209437,2012/9/21,45413.0,42560.0,1819290.1,13579.47,3179.96,1460.15,9110.0,2002.37,7754.59
-0.56054294,2.7505162,2012/9/24,45413.0,42560.0,1819290.1,13558.92,3160.78,1456.89,9069.29,2003.44,7768.3
-0.437353,2.7137854,2012/9/25,45413.0,42560.0,1819290.1,13457.55,3117.73,1441.59,9091.54,1991.41,7734.13
-0.48768294,2.715299,2012/9/26,45413.0,42560.0,1819290.1,13413.51,3093.7,1433.32,8906.7,1980.44,7669.63
-0.4003309,2.7017212,2012/9/27,45413.0,42560.0,1819290.1,13485.97,3136.6,1447.15,8949.87,1988.7,7683.8
-0.46044418,2.7483304,2012/9/28,45413.0,42560.0,1819290.1,13437.13,3116.23,1440.67,8870.16,1996.21,7715.16
-0.34511697,2.699653,2012/10/1,47088.0,43380.0,1822420.9,13515.11,3113.53,1444.49,8796.51,1996.21,7675.72
-0.37503886,2.7076886,2012/10/2,47088.0,43380.0,1822420.9,13482.36,3120.04,1445.75,8786.05,1996.03,7718.68
-0.44515148,2.702365,2012/10/3,47088.0,43380.0,1822420.9,13494.61,3135.23,1450.99,8746.87,1996.03,7684.63
-0.5392301,2.7347353,2012/10/4,47088.0,43380.0,1822420.9,13575.36,3149.46,1461.4,8824.59,1992.68,7682.34
-0.42346668,2.703374,2012/10/5,47088.0,43380.0,1822420.9,13610.15,3136.19,1460.93,8863.3,1995.17,7690.65
-0.44941214,2.713703,2012/10/8,47088.0,43380.0,1822420.9,13583.65,3112.35,1455.88,8863.3,1981.89,7615.89
-0.36168194,2.6995013,2012/10/9,47088.0,43380.0,1822420.9,13473.53,3065.02,1441.48,8769.59,1979.04,7592.01
-0.49893293,2.7176313,2012/10/11,47088.0,43380.0,1822420.9,13326.39,3049.41,1432.84,8546.78,1933.09,7451.72
-0.5202378,2.7317073,2012/10/12,47088.0,43380.0,1822420.9,13328.85,3044.11,1428.59,8534.12,1933.26,7437.04
-0.43339974,2.7072845,2012/10/15,47088.0,43380.0,1822420.9,13424.23,3064.18,1440.13,8577.93,1925.59,7418.9
-0.4887016,2.734714,2012/10/16,47088.0,43380.0,1822420.9,13551.78,3101.17,1454.92,8701.31,1941.54,7471.02
-0.4447455,2.712204,2012/10/17,47088.0,43380.0,1822420.9,13557.0,3104.12,1460.91,8806.55,1955.15,7464.4
-0.38942793,2.693162,2012/10/18,47088.0,43380.0,1822420.9,13548.94,3072.87,1457.34,8982.86,1959.12,7465.41
-0.44766086,2.7096488,2012/10/19,47088.0,43380.0,1822420.9,13343.51,3005.62,1433.19,9002.68,1943.84,7408.76
-0.46487644,2.7044728,2012/10/22,47088.0,43380.0,1822420.9,13345.89,3016.96,1433.82,9010.71,1941.59,7373.04
-0.42114004,2.6872575,2012/10/23,47088.0,43380.0,1822420.9,13102.53,2990.46,1413.11,9014.25,1926.81,7337.48
-0.46885484,2.7090232,2012/10/24,47088.0,43380.0,1822420.9,13077.34,2981.7,1408.75,8954.3,1913.96,7314.88
-0.43732592,2.6913846,2012/10/25,47088.0,43380.0,1822420.9,13103.68,2986.12,1412.97,9055.2,1924.5,7262.08
-0.5019603,2.7214038,2012/10/26,47088.0,43380.0,1822420.9,13107.21,2987.95,1411.94,8933.06,1891.43,7134.06
-0.46675664,2.6895313,2012/10/29,47088.0,43380.0,1822420.9,13107.21,2987.95,1411.94,8929.34,1891.52,7091.67
-0.38844183,2.6696444,2012/10/30,47088.0,43380.0,1822420.9,13107.21,2987.95,1411.94,8841.98,1899.58,7182.59
-0.45152426,2.6774983,2012/10/31,47088.0,43380.0,1822420.9,13096.46,2977.23,1412.16,8928.29,1912.06,7166.05
-0.34943148,2.634069,2012/11/1,47805.0,43382.0,1830280.3,13232.62,3020.06,1427.59,8946.87,1898.44,7179.64
-0.35782775,2.6372664,2012/11/2,47805.0,43382.0,1830280.3,13093.16,2982.13,1414.2,9051.22,1918.72,7210.47
-0.35451856,2.6108317,2012/11/5,47805.0,43382.0,1830280.3,13112.44,2999.66,1417.26,9007.44,1908.22,7185.36
-0.33883592,2.6003826,2012/11/6,47805.0,43382.0,1830280.3,13245.68,3011.93,1428.39,8975.15,1928.17,7236.68
-0.35543728,2.6010852,2012/11/7,47805.0,43382.0,1830280.3,12932.73,2937.29,1394.53,8972.89,1937.55,7287.18
-0.45457602,2.680089,2012/11/8,47805.0,43382.0,1830280.3,12811.32,2895.58,1377.51,8837.15,1914.41,7242.63
-0.4164542,2.6446726,2012/11/9,47805.0,43382.0,1830280.3,12815.39,2904.87,1379.85,8757.6,1904.41,7293.22
-0.3666673,2.6215098,2012/11/12,47805.0,43382.0,1830280.3,12815.08,2904.25,1380.03,8676.44,1900.87,7267.75
-0.47146815,2.6988487,2012/11/13,47805.0,43382.0,1830280.3,12756.18,2883.89,1374.53,8661.05,1889.7,7136.05
-0.43865398,2.6459184,2012/11/14,47805.0,43382.0,1830280.3,12570.95,2846.81,1355.49,8664.73,1894.04,7159.75
-0.42607945,2.636487,2012/11/15,47805.0,43382.0,1830280.3,12542.38,2836.94,1353.33,8829.72,1870.72,7143.84
-0.44879127,2.6624217,2012/11/16,47805.0,43382.0,1830280.3,12588.31,2853.13,1359.88,9024.16,1860.83,7130.07
-0.34034586,2.6043725,2012/11/19,47805.0,43382.0,1830280.3,12795.96,2916.07,1386.89,9153.2,1878.1,7129.04
-0.33236486,2.6068542,2012/11/20,47805.0,43382.0,1830280.3,12788.51,2916.68,1387.81,9142.64,1890.18,7145.77
-0.37258187,2.6239676,2012/11/21,47805.0,43382.0,1830280.3,12836.89,2926.55,1391.03,9222.52,1884.04,7088.49
-0.38267568,2.630144,2012/11/22,47805.0,43382.0,1830280.3,12836.89,2926.55,1391.03,9366.8,1899.5,7105.76
-0.18878382,2.5313668,2012/11/23,47805.0,43382.0,1830280.3,13009.68,2966.85,1409.15,9366.8,1911.33,7326.01
-0.25968063,2.5912342,2012/11/26,47805.0,43382.0,1830280.3,12967.37,2976.78,1406.29,9388.94,1908.51,7407.37
-0.22053029,2.5619779,2012/11/27,47805.0,43382.0,1830280.3,12878.13,2967.79,1398.94,9423.3,1925.2,7430.2
-0.24853298,2.570719,2012/11/28,47805.0,43382.0,1830280.3,12985.11,2991.78,1409.93,9308.35,1912.78,7434.93
-0.1816435,2.5582936,2012/11/29,47805.0,43382.0,1830280.3,13021.82,3012.03,1415.95,9400.88,1934.85,7503.55
-0.15652543,2.5796263,2012/11/30,47805.0,43382.0,1830280.3,13025.58,3010.24,1416.18,9446.01,1932.9,7580.17
-0.22883722,2.717355,2012/12/3,44875.0,43069.0,1835641.6,12965.6,3002.2,1409.46,9458.18,1940.02,7599.91
-0.28878063,2.759476,2012/12/4,44875.0,43069.0,1835641.6,12951.78,2996.69,1407.05,9432.46,1935.18,7600.98
-0.29880768,2.7551155,2012/12/5,44875.0,43069.0,1835641.6,13034.49,2973.7,1409.28,9468.84,1947.04,7649.05
-0.31799704,2.779573,2012/12/6,44875.0,43069.0,1835641.6,13074.04,2989.27,1413.94,9545.16,1949.62,7623.26
-0.2809478,2.755445,2012/12/7,44875.0,43069.0,1835641.6,13155.13,2978.04,1418.07,9527.39,1957.45,7642.26
-0.24219793,2.7374458,2012/12/10,44875.0,43069.0,1835641.6,13169.88,2986.96,1418.55,9533.75,1957.42,7609.5
-0.2440707,2.738498,2012/12/11,44875.0,43069.0,1835641.6,13248.44,3022.3,1427.84,9525.32,1964.62,7613.69
-0.19477062,2.7065156,2012/12/12,44875.0,43069.0,1835641.6,13245.45,3013.81,1428.48,9581.46,1975.44,7690.19
-0.16540277,2.7077446,2012/12/13,44875.0,43069.0,1835641.6,13170.72,2992.16,1419.45,9742.73,2002.77,7757.09
-0.24735968,2.738631,2012/12/14,44875.0,43069.0,1835641.6,13135.01,2971.33,1413.58,9737.56,1995.04,7698.77
-0.22528574,2.7293477,2012/12/17,44875.0,43069.0,1835641.6,13235.39,3010.6,1430.36,9828.88,1983.07,7631.28
-0.27901357,2.77826,2012/12/18,44875.0,43069.0,1835641.6,13350.96,3054.53,1446.79,9923.01,1993.09,7643.74
-0.259534,2.757321,2012/12/19,44875.0,43069.0,1835641.6,13251.97,3044.36,1435.81,10160.4,1993.09,7677.47
-0.33073154,2.8265066,2012/12/20,44875.0,43069.0,1835641.6,13311.72,3050.39,1443.69,10039.33,1999.5,7595.46
-0.34703532,2.8483143,2012/12/21,44875.0,43069.0,1835641.6,13190.84,3021.01,1430.15,9940.06,1980.42,7519.93
-0.2966742,2.7948983,2012/12/22,44875.0,43069.0,1835641.6,13190.84,3021.01,1430.15,9940.06,1980.42,7540.14
-0.25558805,2.7513864,2012/12/24,44875.0,43069.0,1835641.6,13139.08,3012.6,1426.66,9940.06,1981.82,7535.52
-0.22535332,2.7242727,2012/12/25,44875.0,43069.0,1835641.6,13139.08,3012.6,1426.66,10080.12,1981.82,7636.57
-0.24921033,2.7462707,2012/12/26,44875.0,43069.0,1835641.6,13114.59,2990.16,1419.83,10230.36,1982.25,7634.19
-0.27219945,2.768287,2012/12/27,44875.0,43069.0,1835641.6,13096.31,2985.91,1418.1,10322.98,1987.35,7648.41
-0.24174638,2.707591,2012/12/28,44875.0,43069.0,1835641.6,12938.11,2960.31,1402.43,10395.18,1997.05,7699.5
-0.30523956,2.8916712,2013/1/2,45709.0,45254.0,1841128.1,13412.55,3112.26,1462.42,10395.18,2031.1,7779.22
-0.21402255,2.8454978,2013/1/3,45709.0,45254.0,1841128.1,13391.36,3100.57,1459.37,10395.18,2019.41,7836.84
-0.14904666,2.7853072,2013/1/4,45709.0,45254.0,1841128.1,13435.21,3101.66,1466.47,10688.11,2011.94,7805.99
-0.19334498,2.896919,2013/1/7,45709.0,45254.0,1841128.1,13384.29,3098.81,1461.89,10599.01,2011.25,7755.09
-0.47800526,3.049519,2013/1/8,45709.0,45254.0,1841128.1,13328.85,3091.81,1457.15,10508.06,1997.94,7721.66
-0.43719906,2.998996,2013/1/9,45709.0,45254.0,1841128.1,13390.51,3105.81,1461.02,10578.57,1991.81,7738.64
-0.2437066,2.892639,2013/1/10,45709.0,45254.0,1841128.1,13471.22,3121.76,1472.12,10652.64,2006.8,7811.64
-0.32872123,2.9268801,2013/1/11,45709.0,45254.0,1841128.1,13488.43,3125.64,1472.05,10801.57,1996.67,7819.15
-0.3568975,2.9648232,2013/1/14,45709.0,45254.0,1841128.1,13507.32,3117.5,1470.68,10801.57,2007.04,7823.97
-0.41239315,3.0307598,2013/1/15,45709.0,45254.0,1841128.1,13534.89,3110.78,1472.34,10879.08,1983.74,7765.02
-0.38026038,2.9746368,2013/1/16,45709.0,45254.0,1841128.1,13511.23,3117.54,1472.63,10600.44,1977.45,7700.43
-0.3967196,3.023441,2013/1/17,45709.0,45254.0,1841128.1,13596.02,3136.0,1480.94,10609.64,1974.27,7616.64
-0.3292926,2.9284189,2013/1/18,45709.0,45254.0,1841128.1,13649.7,3134.71,1485.98,10913.3,1987.85,7732.87
