latent_dim1,latent_dim2,日期,開盤,最高,最低,收盤,成交量,外資餘額,外資買賣超,投信餘額,投信買賣超,自營商餘額,自營商買賣超,法人餘額,法人買賣超,主力買賣超,台灣平均工時年增率,台灣平均薪資年增率,台灣失業率(經季節性調整),台灣房屋建築工程業類指數,台灣建築貸款年增率,台灣消費者住宅貸款
-7.2296333,0.47355774,2007/7/11,1116.26,1116.58,1106.45,1114.66,1613349,3173.77,-3.37,52.95,0.47,79.9,-0.38,3306.62,-3.28,-0.81,2.614379,4.59,3.87,113.59,34.294326,4526910
-7.305026,0.5522634,2007/7/12,1123.93,1149.69,1121.64,1146.7,2203744,3183.1,9.33,54.5,1.55,79.28,-0.7,3316.88,10.18,0.15,2.614379,4.59,3.87,113.59,34.294326,4526910
-7.305913,0.545908,2007/7/13,1166.81,1167.7,1150.38,1159.17,1997388,3194.03,10.93,55.45,0.95,79.68,0.41,3329.16,12.29,-0.08,2.614379,4.59,3.87,113.59,34.294326,4526910
-7.2814403,0.6392051,2007/7/16,1170.72,1190.94,1163.24,1163.38,2773602,3189.13,-4.33,57.82,2.37,79.55,-0.14,3326.51,-2.1,-1.23,2.614379,4.59,3.87,113.59,34.294326,4526910
-7.24782,0.5237179,2007/7/17,1166.4,1181.93,1155.53,1179.96,1787032,3227.25,-0.51,58.6,0.78,80.95,1.34,3366.8,1.61,-3.45,2.614379,4.59,3.87,113.59,34.294326,4526910
-7.286163,0.6496246,2007/7/18,1179.63,1210.99,1175.73,1193.16,2966114,3224.1,-3.13,61.3,2.7,80.88,-0.19,3366.27,-0.62,-0.76,2.614379,4.59,3.87,113.59,34.294326,4526910
-7.2544527,0.5453929,2007/7/19,1180.58,1191.27,1171.71,1177.2,2149989,3223.53,-2.82,62.35,1.06,80.0,-0.88,3365.88,-2.65,-0.38,2.614379,4.59,3.87,113.59,34.294326,4526910
-7.265611,0.48080108,2007/7/20,1182.8,1184.34,1166.75,1184.34,1477449,3229.89,6.36,62.31,-0.04,79.87,-0.13,3372.07,6.19,0.0,2.614379,4.59,3.87,113.59,34.294326,4526910
-7.233918,0.4690371,2007/7/23,1180.03,1188.35,1178.61,1179.83,1258172,3229.71,-0.18,62.72,0.41,79.63,-0.23,3372.07,0.0,-0.71,2.614379,4.59,3.87,113.59,34.294326,4526910
-7.287195,0.504483,2007/7/24,1184.97,1195.04,1181.82,1195.04,1635668,3238.22,8.46,62.94,0.22,79.17,-0.47,3380.34,8.21,1.73,2.614379,4.59,3.87,113.59,34.294326,4526910
-7.208206,0.47600618,2007/7/25,1184.99,1184.99,1172.7,1180.93,1508583,3234.34,-3.88,62.92,-0.08,79.75,0.56,3377.02,-3.4,-2.39,2.614379,4.59,3.87,113.59,34.294326,4526910
-7.278581,0.51110387,2007/7/26,1180.45,1197.38,1162.63,1162.91,1878643,3239.68,5.34,62.84,-0.1,79.79,-0.02,3382.31,5.21,0.87,2.614379,4.59,3.87,113.59,34.294326,4526910
-6.9265723,0.31548968,2007/7/27,1122.88,1122.88,1097.88,1097.88,2341399,3211.95,-30.22,62.57,-0.27,76.92,-2.89,3351.45,-33.38,-3.01,2.614379,4.59,3.87,113.59,34.294326,4526910
-7.0892143,0.38581344,2007/7/30,1071.92,1086.64,1070.86,1080.36,1629971,3196.01,-15.95,62.29,-0.28,76.37,-0.56,3334.67,-16.79,-2.59,2.614379,4.59,3.87,113.59,34.294326,4526910
-7.2491894,0.49570754,2007/7/31,1093.37,1115.46,1092.46,1110.47,1712231,3193.31,-2.68,62.81,0.51,72.78,-1.17,3328.89,-3.33,1.49,2.614379,4.59,3.87,113.59,34.294326,4526910
-6.6975703,0.3669311,2007/8/1,1089.63,1093.91,1047.43,1047.43,2270175,3162.76,-32.57,62.23,-0.58,71.84,-0.97,3296.83,-34.13,-4.99,-0.103734,0.61,3.87,122.15,33.151959999999995,4548577
-6.974455,0.48272428,2007/8/2,1057.6,1061.19,1015.33,1039.15,2011171,3150.69,-12.0,61.41,-0.82,71.93,0.08,3284.03,-12.74,-3.16,-0.103734,0.61,3.87,122.15,33.151959999999995,4548577
-7.040061,0.5033612,2007/8/3,1056.48,1064.74,1048.47,1051.04,1452982,3142.97,-7.73,61.37,-0.04,70.79,-1.17,3275.12,-8.94,-0.61,-0.103734,0.61,3.87,122.15,33.151959999999995,4548577
-6.9433146,0.44923267,2007/8/6,1028.84,1037.8,1024.68,1036.69,1079583,3129.34,-13.64,61.11,-0.28,70.74,-0.08,3261.2,-14.0,-2.22,-0.103734,0.61,3.87,122.15,33.151959999999995,4548577
-7.018715,0.46563354,2007/8/7,1051.86,1051.86,1021.32,1021.32,1033958,3122.99,-6.35,60.68,-0.45,70.1,-0.73,3253.77,-7.54,-0.75,-0.103734,0.61,3.87,122.15,33.151959999999995,4548577
-7.1175365,0.50325227,2007/8/8,1036.75,1052.58,1035.69,1052.58,990780,3124.84,1.79,60.92,0.25,70.11,-0.05,3255.87,1.99,0.06,-0.103734,0.61,3.87,122.15,33.151959999999995,4548577
-7.134223,0.5046226,2007/8/9,1059.96,1060.93,1043.08,1051.86,894578,3129.99,5.15,60.81,-0.11,69.55,-0.63,3260.36,4.41,0.74,-0.103734,0.61,3.87,122.15,33.151959999999995,4548577
-6.828684,0.4220411,2007/8/10,1013.68,1019.08,1008.68,1008.68,1373651,3109.63,-20.36,60.03,-0.79,69.04,-0.55,3238.7,-21.7,-4.04,-0.103734,0.61,3.87,122.15,33.151959999999995,4548577
-7.0291796,0.47168514,2007/8/13,1018.3,1018.3,1003.77,1011.88,853736,3104.87,-4.47,59.68,-0.35,68.79,-0.55,3233.33,-5.37,-0.92,-0.103734,0.61,3.87,122.15,33.151959999999995,4548577
-7.0885525,0.4918613,2007/8/14,1011.25,1026.72,1006.03,1015.42,776744,3103.61,-1.25,59.91,0.24,68.5,-0.48,3232.02,-1.49,0.21,-0.103734,0.61,3.87,122.15,33.151959999999995,4548577
-6.925886,0.4704835,2007/8/15,998.21,999.21,972.1,978.31,1344087,3098.64,-17.22,59.88,-0.04,69.3,0.77,3227.82,-16.48,-3.58,-0.103734,0.61,3.87,122.15,33.151959999999995,4548577
-6.8694925,0.42513838,2007/8/16,956.47,960.68,936.76,939.51,1649628,3078.32,-20.32,58.88,-1.0,69.7,0.13,3206.9,-21.2,-2.76,-0.103734,0.61,3.87,122.15,33.151959999999995,4548577
-6.860011,0.41795567,2007/8/17,952.2,956.36,918.26,926.46,1429410,3058.56,-19.76,58.34,-0.53,70.85,0.83,3187.75,-19.47,-4.54,-0.103734,0.61,3.87,122.15,33.151959999999995,4548577
-7.106374,0.47040936,2007/8/20,972.55,977.47,959.56,977.47,929485,3060.58,1.99,58.25,-0.09,71.39,0.54,3190.22,2.44,-0.24,-0.103734,0.61,3.87,122.15,33.151959999999995,4548577
-7.0942736,0.46847364,2007/8/21,977.03,977.35,960.86,966.56,802015,3061.64,0.51,58.37,0.12,71.29,-0.1,3191.3,0.53,0.25,-0.103734,0.61,3.87,122.15,33.151959999999995,4548577
-7.0748587,0.46624812,2007/8/22,968.65,982.99,966.82,978.5,800245,3060.42,-1.27,58.59,0.22,71.65,0.36,3190.66,-0.68,-0.72,-0.103734,0.61,3.87,122.15,33.151959999999995,4548577
-7.1733856,0.5119109,2007/8/23,1004.37,1005.64,994.84,1002.97,1456257,3067.02,6.61,58.63,0.04,70.81,-0.86,3196.46,5.78,2.01,-0.103734,0.61,3.87,122.15,33.151959999999995,4548577
-7.031047,0.45267162,2007/8/24,1004.58,1004.58,985.32,985.32,638044,3062.74,-4.29,58.55,-0.08,70.36,-0.51,3191.66,-4.89,-0.42,-0.103734,0.61,3.87,122.15,33.151959999999995,4548577
-7.0714865,0.47200277,2007/8/27,1005.56,1005.56,983.17,984.37,637825,3061.06,-1.68,58.8,0.25,69.83,-0.63,3189.7,-2.06,0.23,-0.103734,0.61,3.87,122.15,33.151959999999995,4548577
-7.0402575,0.46834627,2007/8/28,981.3,983.64,968.63,975.64,624871,3059.02,-2.72,58.64,-0.17,69.92,0.08,3187.57,-2.81,-1.05,-0.103734,0.61,3.87,122.15,33.151959999999995,4548577
-6.9249206,0.4516962,2007/8/29,950.92,955.91,947.81,955.91,996145,3047.08,-11.95,58.38,-0.25,69.76,-0.19,3175.22,-12.39,-3.32,-0.103734,0.61,3.87,122.15,33.151959999999995,4548577
-7.1144786,0.4871463,2007/8/30,968.36,972.67,965.02,968.19,780847,3050.47,3.39,58.42,0.04,69.48,-0.33,3178.37,3.1,0.9,-0.103734,0.61,3.87,122.15,33.151959999999995,4548577
-7.1720424,0.5118295,2007/8/31,971.6,1003.05,969.89,1003.05,1290850,3058.53,8.02,59.15,0.73,73.86,0.23,3191.54,8.98,0.1,-0.103734,0.61,3.87,122.15,33.151959999999995,4548577
-6.978017,0.52924764,2007/9/3,1002.43,1002.43,988.63,991.89,737970,3055.81,-2.49,59.44,0.29,73.4,-0.45,3188.65,-2.66,-0.16,-6.51341,6.91,3.89,105.67,29.548603000000004,4569793
-6.981673,0.51649725,2007/9/4,995.49,995.49,980.55,983.5,695662,3055.14,-0.7,59.36,-0.08,73.55,0.15,3188.05,-0.63,-0.28,-6.51341,6.91,3.89,105.67,29.548603000000004,4569793
-6.9355564,0.5152563,2007/9/5,992.58,992.58,971.99,974.79,610770,3051.09,-4.05,59.29,-0.07,73.49,-0.05,3183.88,-4.17,-0.74,-6.51341,6.91,3.89,105.67,29.548603000000004,4569793
-6.9737577,0.5189172,2007/9/6,974.79,984.68,967.5,983.82,810056,3050.29,-0.81,59.13,-0.18,73.83,0.34,3183.26,-0.65,-0.9,-6.51341,6.91,3.89,105.67,29.548603000000004,4569793
-6.986761,0.5189451,2007/9/7,985.9,988.42,982.38,984.6,577259,3051.34,-0.41,59.3,0.16,74.08,0.25,3184.72,0.0,-0.27,-6.51341,6.91,3.89,105.67,29.548603000000004,4569793
-6.9041753,0.5192882,2007/9/10,968.94,975.8,963.17,971.79,704271,3044.25,-7.09,59.24,-0.06,74.17,0.09,3177.67,-7.06,-1.29,-6.51341,6.91,3.89,105.67,29.548603000000004,4569793
-6.8997974,0.50885797,2007/9/11,972.35,978.92,970.75,977.45,593066,3040.78,-4.54,58.72,-0.53,74.23,0.05,3173.72,-5.01,-1.49,-6.51341,6.91,3.89,105.67,29.548603000000004,4569793
-6.9904623,0.5172789,2007/9/12,985.79,994.36,982.52,987.15,812530,3041.37,-2.36,58.95,0.23,74.93,0.7,3175.25,-1.43,-0.52,-6.51341,6.91,3.89,105.67,29.548603000000004,4569793
-6.990757,0.49935552,2007/9/13,992.0,994.06,981.96,982.55,517121,3042.0,0.57,58.98,0.04,74.76,-0.17,3175.74,0.43,0.57,-6.51341,6.91,3.89,105.67,29.548603000000004,4569793
-7.0953827,0.5117614,2007/9/14,992.11,1005.27,989.35,1004.19,873697,3049.69,7.89,59.49,0.51,74.95,0.19,3184.13,8.59,1.27,-6.51341,6.91,3.89,105.67,29.548603000000004,4569793
-6.9786663,0.5093149,2007/9/17,1005.9,1006.61,985.71,993.45,621064,3048.26,-1.82,59.65,0.16,74.43,-0.52,3182.34,-2.18,0.46,-6.51341,6.91,3.89,105.67,29.548603000000004,4569793
-7.184203,0.54880273,2007/9/19,1018.68,1021.83,1006.97,1007.74,2058331,3063.93,15.66,59.78,0.13,73.68,-0.75,3197.39,15.04,2.7,-6.51341,6.91,3.89,105.67,29.548603000000004,4569793
-6.974931,0.55014765,2007/9/20,1012.06,1019.8,999.99,1004.37,1247115,3062.21,-1.71,60.08,0.3,73.26,-0.42,3195.55,-1.83,-2.69,-6.51341,6.91,3.89,105.67,29.548603000000004,4569793
-6.624918,0.57765675,2007/9/21,1005.74,1005.85,986.18,990.39,1393479,3038.33,-23.96,59.54,-0.54,73.72,0.46,3171.59,-24.04,-9.86,-6.51341,6.91,3.89,105.67,29.548603000000004,4569793
-6.869863,0.5510143,2007/9/26,994.83,1003.9,986.49,1003.43,1245928,3027.89,-10.51,59.59,0.05,74.18,0.46,3161.65,-10.01,-4.16,-6.51341,6.91,3.89,105.67,29.548603000000004,4569793
-7.061883,0.5453552,2007/9/27,1006.59,1022.41,1003.51,1022.41,1338288,3032.61,4.72,59.75,0.16,75.03,0.85,3167.38,5.73,-1.61,-6.51341,6.91,3.89,105.67,29.548603000000004,4569793
-7.0901976,0.53394794,2007/9/28,1027.69,1036.35,1022.34,1022.34,1182992,3038.93,6.03,59.77,0.03,75.43,0.4,3174.13,6.45,1.04,-6.51341,6.91,3.89,105.67,29.548603000000004,4569793
-6.9796195,0.49958774,2007/9/29,1029.39,1036.61,1025.6,1036.61,557751,3041.3,2.37,48.14,-0.89,75.59,0.81,3165.03,2.3,-0.73,-6.51341,6.91,3.89,105.67,29.548603000000004,4569793
-7.0703883,0.74270177,2007/10/1,1041.86,1044.7,1032.02,1036.98,1168319,3039.08,-2.35,47.82,-0.31,76.13,0.54,3163.03,-2.12,-0.91,6.8104429999999985,0.34,3.89,108.23,25.681219,4584850
-7.2309456,0.8786262,2007/10/2,1051.8,1076.22,1048.88,1071.47,2709954,3048.44,9.36,51.03,3.21,77.32,1.19,3176.78,13.75,0.16,6.8104429999999985,0.34,3.89,108.23,25.681219,4584850
-7.220031,0.901682,2007/10/3,1079.28,1103.35,1070.16,1094.71,2871886,3055.9,7.46,53.98,2.95,78.18,0.86,3188.05,11.27,-0.36,6.8104429999999985,0.34,3.89,108.23,25.681219,4584850
-7.0597115,0.7945467,2007/10/4,1089.46,1090.82,1078.59,1079.72,1513570,3048.49,-7.41,54.75,0.77,77.23,-0.95,3180.46,-7.59,-0.48,6.8104429999999985,0.34,3.89,108.23,25.681219,4584850
-7.1056876,0.76891553,2007/10/5,1081.95,1085.01,1072.4,1080.61,1189197,3047.58,-0.9,55.29,0.54,77.37,0.14,3180.24,-0.21,-0.94,6.8104429999999985,0.34,3.89,108.23,25.681219,4584850
-7.17237,0.81938636,2007/10/8,1089.82,1107.88,1084.81,1100.9,1751834,3050.94,3.11,56.55,1.26,78.3,0.93,3185.78,5.29,-1.0,6.8104429999999985,0.34,3.89,108.23,25.681219,4584850
-7.1119127,0.7786205,2007/10/9,1103.24,1103.24,1087.05,1088.0,1272422,3050.39,-0.53,57.07,0.52,77.46,-0.85,3184.92,-0.86,0.49,6.8104429999999985,0.34,3.89,108.23,25.681219,4584850
-7.122832,0.8302257,2007/10/11,1096.56,1106.83,1087.29,1093.28,1612630,3046.82,-2.87,58.43,1.37,76.76,-0.19,3182.02,-1.69,-1.05,6.8104429999999985,0.34,3.89,108.23,25.681219,4584850
-6.9992332,0.76214635,2007/10/12,1089.71,1089.71,1053.54,1055.6,1453834,3044.36,-8.67,58.12,-0.32,76.77,0.01,3179.25,-8.98,-2.25,6.8104429999999985,0.34,3.89,108.23,25.681219,4584850
-7.0647283,0.718307,2007/10/15,1062.71,1067.54,1048.37,1067.54,774168,3044.49,0.13,57.46,-0.65,76.14,-0.63,3178.1,-1.15,0.66,6.8104429999999985,0.34,3.89,108.23,25.681219,4584850
-7.0515366,0.76560867,2007/10/16,1057.24,1073.62,1054.56,1066.35,1169173,3038.4,-6.09,57.88,0.42,77.1,0.96,3173.39,-4.71,-2.61,6.8104429999999985,0.34,3.89,108.23,25.681219,4584850
-6.9613905,0.7295778,2007/10/17,1063.21,1068.39,1050.23,1057.73,1119419,3028.45,-9.95,57.31,-0.58,77.14,0.04,3162.89,-10.49,-2.3,6.8104429999999985,0.34,3.89,108.23,25.681219,4584850
-6.9803905,0.7141173,2007/10/18,1056.61,1063.24,1047.41,1057.24,847830,3021.53,-6.92,56.49,-0.82,77.38,0.25,3155.4,-7.49,-1.87,6.8104429999999985,0.34,3.89,108.23,25.681219,4584850
-7.046834,0.7136642,2007/10/19,1058.21,1058.21,1051.28,1051.28,523586,3022.05,-2.4,56.18,-0.3,77.35,-0.03,3155.58,-2.74,-0.56,6.8104429999999985,0.34,3.89,108.23,25.681219,4584850
-6.9138756,0.7463659,2007/10/22,1013.34,1020.03,1009.74,1018.92,1220733,3005.4,-16.65,56.61,0.43,75.79,-1.56,3137.81,-17.78,-1.25,6.8104429999999985,0.34,3.89,108.23,25.681219,4584850
-7.0543284,0.7084508,2007/10/23,1023.47,1035.37,1023.47,1035.12,620280,3004.84,-0.55,56.1,-0.51,75.93,0.13,3136.87,-0.93,-0.54,6.8104429999999985,0.34,3.89,108.23,25.681219,4584850
-7.0758696,0.70976496,2007/10/24,1044.08,1047.11,1025.68,1026.34,753945,3005.04,0.2,55.48,-0.62,75.98,0.06,3136.5,-0.37,0.61,6.8104429999999985,0.34,3.89,108.23,25.681219,4584850
-7.0607643,0.74686897,2007/10/25,1037.8,1046.95,1036.53,1045.97,1133180,3002.14,-2.89,55.11,-0.37,76.19,0.21,3133.44,-3.06,-1.13,6.8104429999999985,0.34,3.89,108.23,25.681219,4584850
-7.099751,0.7376145,2007/10/26,1050.11,1056.19,1045.97,1054.13,846810,3003.99,1.85,54.91,-0.19,77.12,0.93,3136.02,2.58,-1.27,6.8104429999999985,0.34,3.89,108.23,25.681219,4584850
-7.200473,0.8012639,2007/10/29,1065.48,1082.78,1064.72,1082.56,1647379,3014.32,9.62,55.6,0.69,78.93,1.29,3148.85,11.61,-0.07,6.8104429999999985,0.34,3.89,108.23,25.681219,4584850
-7.1319017,0.74887764,2007/10/30,1084.49,1084.65,1071.54,1076.3,879104,3016.8,2.47,56.1,0.5,79.16,0.24,3152.06,3.21,0.54,6.8104429999999985,0.34,3.89,108.23,25.681219,4584850
-7.19129,0.85477746,2007/10/31,1077.33,1084.92,1071.1,1079.72,1383640,3019.37,-1.29,60.08,3.98,74.2,1.01,3153.66,3.71,-0.78,6.8104429999999985,0.34,3.89,108.23,25.681219,4584850
-7.0072126,0.80789065,2007/11/1,1088.84,1091.98,1064.01,1072.42,1503030,3023.71,4.34,60.22,0.14,74.73,0.52,3158.66,5.0,-0.51,0.483351,2.05,3.93,133.18,24.528908,4602196
-6.8046794,0.7655841,2007/11/2,1052.5,1059.27,1035.4,1037.6,1294451,3011.39,-11.36,60.95,0.73,73.96,-0.77,3146.29,-11.4,-2.0,0.483351,2.05,3.93,133.18,24.528908,4602196
-6.6839123,0.72368205,2007/11/5,1040.77,1042.13,1024.85,1037.32,1065407,2992.94,-17.48,61.39,0.44,73.44,-0.51,3127.78,-17.55,-2.82,0.483351,2.05,3.93,133.18,24.528908,4602196
-6.7821503,0.7628664,2007/11/6,1039.0,1047.22,1028.14,1028.15,1074568,2978.09,-14.86,62.83,1.45,73.54,0.09,3114.46,-13.32,-2.66,0.483351,2.05,3.93,133.18,24.528908,4602196
-6.9876595,0.8252648,2007/11/7,1043.38,1055.86,1038.04,1040.94,1548555,2976.28,-1.8,63.96,1.13,74.56,1.02,3114.81,0.35,-0.81,0.483351,2.05,3.93,133.18,24.528908,4602196
-6.7589607,0.7802932,2007/11/8,1016.59,1018.65,996.11,1000.62,1925296,2962.03,-14.26,64.33,0.36,73.16,-1.4,3099.51,-15.3,-2.56,0.483351,2.05,3.93,133.18,24.528908,4602196
-6.9224195,0.7908242,2007/11/9,1006.96,1011.28,991.05,1006.47,1267690,2961.37,-0.66,64.23,-0.1,73.08,-0.21,3098.68,-0.97,-1.08,0.483351,2.05,3.93,133.18,24.528908,4602196
-6.84631,0.7829279,2007/11/12,991.03,998.32,983.43,987.83,1337401,2950.39,-10.97,64.93,0.71,73.24,0.15,3088.57,-10.12,-1.11,0.483351,2.05,3.93,133.18,24.528908,4602196
-6.851342,0.75893867,2007/11/13,994.18,1000.33,980.42,992.56,1081373,2944.42,-5.97,64.91,-0.02,73.72,0.47,3083.06,-5.52,-1.8,0.483351,2.05,3.93,133.18,24.528908,4602196
-6.88982,0.77057946,2007/11/14,1014.08,1014.08,1007.84,1009.77,1128416,2942.65,-2.98,64.5,-0.41,74.31,0.59,3081.47,-2.8,-1.28,0.483351,2.05,3.93,133.18,24.528908,4602196
-6.896508,0.762393,2007/11/15,1006.07,1009.74,1001.15,1005.97,654761,2939.42,-3.23,64.84,0.34,74.67,0.36,3078.94,-2.53,-0.72,0.483351,2.05,3.93,133.18,24.528908,4602196
-6.8395104,0.7427373,2007/11/16,993.71,999.84,988.03,997.9,792381,2933.79,-5.59,64.53,-0.31,74.44,-0.23,3072.75,-6.13,-0.15,0.483351,2.05,3.93,133.18,24.528908,4602196
-6.8934383,0.7423208,2007/11/19,1005.99,1006.69,994.89,994.89,659844,2935.03,1.25,63.37,-1.15,74.38,-0.06,3072.79,0.04,0.63,0.483351,2.05,3.93,133.18,24.528908,4602196
-6.786299,0.7501209,2007/11/20,973.6,983.91,953.35,983.91,1389779,2927.11,-7.92,62.74,-0.63,73.55,-0.84,3063.4,-9.39,-2.5,0.483351,2.05,3.93,133.18,24.528908,4602196
-6.6744947,0.711094,2007/11/21,980.81,980.81,954.71,954.71,967787,2913.65,-13.47,61.37,-1.37,72.56,-0.99,3047.58,-15.82,-0.9,0.483351,2.05,3.93,133.18,24.528908,4602196
-6.833288,0.75639427,2007/11/22,945.55,958.93,942.27,950.6,1004656,2907.97,-4.96,60.63,-0.74,72.68,0.09,3041.27,-5.61,-1.32,0.483351,2.05,3.93,133.18,24.528908,4602196
-6.8392158,0.7481307,2007/11/23,953.27,953.81,940.37,940.37,705446,2906.02,-1.94,59.51,-1.11,72.24,-0.46,3037.78,-3.52,-0.09,0.483351,2.05,3.93,133.18,24.528908,4602196
-6.9140234,0.7557136,2007/11/26,950.25,959.21,945.58,957.1,702584,2910.04,4.01,58.21,-1.3,72.47,0.2,3040.72,2.91,0.13,0.483351,2.05,3.93,133.18,24.528908,4602196
-6.909931,0.77109575,2007/11/27,938.71,951.85,926.52,941.49,812163,2909.82,-0.21,58.22,0.01,72.27,-0.27,3040.32,-0.47,-0.26,0.483351,2.05,3.93,133.18,24.528908,4602196
-6.8696156,0.75488615,2007/11/28,948.99,949.59,936.21,936.21,537198,2908.38,-1.44,58.02,-0.2,72.29,0.02,3038.69,-1.62,-0.6,0.483351,2.05,3.93,133.18,24.528908,4602196
-6.957968,0.765205,2007/11/29,952.9,960.79,951.85,959.85,702060,2913.24,4.87,57.73,-0.29,73.01,0.72,3043.98,5.29,-0.21,0.483351,2.05,3.93,133.18,24.528908,4602196
-6.9831963,0.7950679,2007/11/30,964.75,976.69,963.64,974.56,1233876,2916.69,3.45,57.81,0.08,71.97,0.52,3046.47,4.05,-0.22,0.483351,2.05,3.93,133.18,24.528908,4602196
-6.88834,0.8231828,2007/12/3,975.76,975.76,968.7,970.84,559599,2916.75,0.06,57.91,0.1,72.02,0.04,3046.67,0.2,0.02,0.43692,3.6,3.94,112.53,23.545331,4628776
-6.844797,0.8053087,2007/12/4,968.74,971.77,963.03,967.42,504258,2914.61,-2.14,57.71,-0.2,72.55,0.53,3044.86,-1.81,-0.99,0.43692,3.6,3.94,112.53,23.545331,4628776
-6.744629,0.7440376,2007/12/5,962.27,964.92,953.83,962.42,672351,3089.58,-5.25,56.95,-0.76,72.09,-0.46,3218.62,-6.47,-0.86,0.43692,3.6,3.94,112.53,23.545331,4628776
-6.920475,0.8118843,2007/12/6,970.93,975.36,964.16,969.47,803676,3062.66,6.06,56.52,-0.43,72.13,0.04,3191.31,5.68,0.2,0.43692,3.6,3.94,112.53,23.545331,4628776
-6.950322,0.823069,2007/12/7,976.25,986.88,975.5,979.65,965679,3067.58,5.97,56.58,0.05,72.84,0.72,3197.0,6.74,0.05,0.43692,3.6,3.94,112.53,23.545331,4628776
-6.881836,0.7952517,2007/12/10,977.03,982.54,968.29,968.45,691526,3068.83,1.85,56.53,-0.05,72.37,-0.48,3197.72,1.32,0.56,0.43692,3.6,3.94,112.53,23.545331,4628776
-6.912637,0.8033508,2007/12/11,974.74,979.3,969.19,979.07,669434,3072.84,4.01,56.46,-0.06,72.43,0.07,3201.74,4.02,0.3,0.43692,3.6,3.94,112.53,23.545331,4628776
-6.780157,0.7738602,2007/12/12,965.58,970.59,962.05,963.94,719800,3068.19,-4.65,56.15,-0.31,72.18,-0.25,3196.53,-5.21,-1.4,0.43692,3.6,3.94,112.53,23.545331,4628776
-6.8202505,0.7782432,2007/12/13,965.78,970.16,943.96,943.98,786268,3065.65,-2.44,55.74,-0.41,71.57,-0.73,3192.96,-3.58,0.81,0.43692,3.6,3.94,112.53,23.545331,4628776
-6.7692633,0.77606976,2007/12/14,944.05,944.05,923.53,938.27,953937,3059.28,-6.37,55.42,-0.32,71.25,-0.5,3185.96,-7.18,-0.77,0.43692,3.6,3.94,112.53,23.545331,4628776
-6.8411155,0.8091394,2007/12/17,932.21,936.48,908.57,909.94,839055,3055.98,-3.3,55.77,0.34,70.76,-0.59,3182.51,-3.54,0.13,0.43692,3.6,3.94,112.53,23.545331,4628776
-6.843575,0.8107246,2007/12/18,899.75,905.59,889.65,894.98,949468,3055.79,-0.19,55.28,-0.48,71.41,0.62,3182.48,-0.05,-1.36,0.43692,3.6,3.94,112.53,23.545331,4628776
-6.8021455,0.784202,2007/12/19,901.27,911.14,897.59,911.02,675118,3052.42,-3.35,55.09,-0.19,71.81,0.4,3179.33,-3.14,-1.02,0.43692,3.6,3.94,112.53,23.545331,4628776
-6.8258924,0.78315175,2007/12/20,913.51,913.94,890.16,891.0,564393,3085.26,-0.37,54.83,-0.27,71.86,0.03,3211.94,-0.61,-0.34,0.43692,3.6,3.94,112.53,23.545331,4628776
-6.8418355,0.7826812,2007/12/21,896.15,905.58,884.78,892.23,643604,3087.86,2.59,54.09,-0.74,72.28,0.4,3214.22,2.25,-0.47,0.43692,3.6,3.94,112.53,23.545331,4628776
-6.840605,0.7764971,2007/12/24,905.6,910.99,904.59,910.99,407774,3090.17,2.31,53.69,-0.4,72.6,0.31,3216.46,2.23,-0.26,0.43692,3.6,3.94,112.53,23.545331,4628776
-6.8039427,0.75893044,2007/12/25,914.46,914.46,906.77,910.78,340379,3091.24,1.07,52.94,-0.75,72.77,0.17,3216.96,0.49,-0.43,0.43692,3.6,3.94,112.53,23.545331,4628776
-6.813403,0.76124275,2007/12/26,907.72,915.99,898.83,914.7,469857,3092.1,0.85,52.39,-0.55,72.87,0.08,3217.36,0.39,-0.58,0.43692,3.6,3.94,112.53,23.545331,4628776
-6.9295883,0.7978344,2007/12/27,910.95,929.53,910.95,927.63,866529,3100.51,8.44,51.69,-0.7,74.06,1.19,3226.26,8.93,-0.71,0.43692,3.6,3.94,112.53,23.545331,4628776
-6.894907,0.7747767,2007/12/28,919.02,937.82,919.02,937.28,759613,3106.15,5.64,51.22,-0.48,73.07,-1.0,3230.44,4.16,2.32,0.43692,3.6,3.94,112.53,23.545331,4628776
-6.867385,0.7703248,2007/12/31,939.23,941.59,934.01,937.87,461209,3108.53,2.38,61.38,-0.09,76.21,0.28,3246.12,2.58,-0.05,0.43692,3.6,3.94,112.53,23.545331,4628776
-6.167966,0.7408979,2008/1/2,936.36,939.62,917.0,918.7,488570,3103.97,-4.52,60.53,-0.85,76.22,0.01,3240.72,-5.36,-0.71,-0.053107000000000015,35.86,3.89,124.39,17.674384,4624827
-6.2738643,0.779464,2008/1/3,906.42,913.95,902.38,908.3,515548,3102.97,-1.0,60.57,0.04,76.18,-0.03,3239.72,-0.99,-0.02,-0.053107000000000015,35.86,3.89,124.39,17.674384,4624827
-6.4370947,0.84220934,2008/1/4,906.22,945.57,901.14,943.26,1064312,3106.93,3.97,61.15,0.57,77.26,1.07,3245.34,5.61,-0.3,-0.053107000000000015,35.86,3.89,124.39,17.674384,4624827
-6.570025,0.9578209,2008/1/7,925.73,937.88,920.08,920.08,988114,3111.34,4.41,64.02,2.87,76.95,-0.31,3252.32,6.98,1.49,-0.053107000000000015,35.86,3.89,124.39,17.674384,4624827
