latent_dim1,latent_dim2,door_open/min (ratio),door_move/min (ratio),door_error/min (ratio),door_close/min (ratio),x,y,z,pressure,pressure_base,temparature(°C),size
1.7752539,1.6662812,-0.6209776,-0.41563052,-0.09949921,0.7603375,-0.009204072,-0.11740833,0.13183986,-0.5702218,-0.22070996,0.8969115,1.0
0.25455108,0.9374761,-0.6209776,-0.41563052,-0.09949921,0.7603375,0.068666555,-0.13529928,-0.08769372,0.6909893,0.9303139,1.4259421,1.0
2.8506439,3.999869,-0.3507135,0.76441,-0.09949921,0.066351056,0.0038043617,-0.13447511,0.18638946,-1.1087469,-1.2871717,-1.7398386,1.0
3.8843148,2.7867408,-0.28813508,0.54560035,-0.09949921,0.08821853,0.008975001,-0.13305125,0.09497127,-2.0217316,-2.0291193,0.29525387,1.0
0.08421619,2.1339016,-0.2229523,0.72674924,-0.09949921,-0.040774472,0.03739897,-0.08520246,0.026159193,0.77610147,0.7690284,-0.2229814,1.0
2.4947982,2.123252,-0.008070659,0.8146457,-0.09949921,-0.27706093,-0.13828683,0.21305788,0.011500769,-1.084426,-1.0606077,0.82080036,1.0
3.1430066,2.7013392,-0.6209776,-0.41563052,-0.09949921,0.7603375,-0.15153949,0.21994317,0.021302752,-1.3276126,-1.3840638,0.09340886,1.0
1.5734597,1.7846894,-0.6209776,-0.41563052,-0.09949921,0.7603375,-0.003210102,-0.11760855,0.18801054,-0.2451812,-0.22150894,0.63312227,1.0
0.63416135,1.9232023,-0.39158252,0.04572043,-0.09949921,0.37173593,0.043760255,-0.13134052,-0.013382408,0.6334141,0.38126537,-0.05474075,1.0
3.8303854,2.6903071,-0.6209776,-0.41563052,-0.09949921,0.7603375,-0.006909655,-0.12591122,-0.024229959,-1.9111006,-1.8572528,0.3074067,1.0
1.1343551,-4.022667,2.2733052,-0.41563052,-0.09949921,-1.9830053,-0.060205974,0.19877426,0.19342387,-0.58867776,-0.2729458,0.45408633,1.0
0.941181,2.379272,-0.10049313,0.49154282,-0.09949921,-0.06958124,0.019662252,-0.11307502,0.123237096,0.16154513,0.30598876,-0.41377977,1.0
1.0330545,2.5678182,-0.6209776,-0.41563052,-0.09949921,0.7603375,-0.008758956,-0.08930296,0.29023173,0.095393494,0.2914344,-0.7548572,1.0
0.4284267,2.3404112,-0.6209776,-0.41563052,-0.09949921,0.7603375,0.013660582,-0.13352998,0.18367416,0.75894874,0.5389662,-0.7073757,1.0
0.5899453,2.314375,0.030358441,0.52270496,-0.09949921,-0.20517065,-0.026596455,-0.078677505,0.04178863,0.5653496,0.42814592,-0.45022047,1.0
1.0053151,1.1227912,-0.6209776,-0.41563052,-0.09949921,0.7603375,-0.18056911,0.5081665,-0.17397134,0.06873946,0.41516793,2.5680969,1.0
1.343266,2.1208658,-0.15478443,0.47761452,-0.09949921,-0.0129537005,-0.124910414,0.18041816,-0.09349572,-0.033882793,-0.022261295,0.11656398,1.0
1.7932805,2.0186422,-0.6209776,-0.41563052,-0.09949921,0.7603375,-0.16848193,0.24101114,0.06309141,-0.40773302,-0.35584506,0.4500433,1.0
0.28399426,2.1896124,0.3535284,0.7171332,-0.09949921,-0.5836233,-0.015087461,-0.078965925,0.12866542,0.7255471,0.72657466,-0.6576968,1.0
0.070062935,0.978311,-0.6209776,-0.41563052,-0.09949921,0.7603375,-0.13710874,0.6729959,-0.08736505,1.15857,0.92556316,1.2432978,1.0
0.62151766,1.5883981,-0.6209776,-0.41563052,-0.09949921,0.7603375,-0.010276483,-0.11346013,0.07284794,0.41286662,0.56319463,0.50319153,1.0
2.313635,1.7133583,-0.21026969,0.41142058,-0.09949921,0.06419706,0.010394804,-0.14539298,-0.060650762,-0.83072925,-0.8055828,1.098239,1.0
1.808037,1.8073587,-0.6209776,-0.41563052,-0.09949921,0.7603375,-0.010194231,-0.10535219,0.05949511,-0.53345686,-0.31362885,0.6896303,1.0
0.79776126,-4.232924,2.2733052,-0.41563052,-0.09949921,-1.9830053,-0.048828218,0.19647792,0.09001436,0.14243746,0.18743782,0.212497,1.0
0.6746657,1.9055147,-0.2870219,0.239698,-0.09949921,0.20065883,0.025128804,-0.11287058,0.07130459,0.5183477,0.39597088,0.09770922,1.0
8.927652,-2.7818336,0.55407226,-0.41563052,9.144777,-1.9830053,-0.21208534,0.23880018,0.16854297,-1.1985046,-1.1289526,1.0128971,1.0
2.1120505,3.3740954,0.23347786,1.0732807,-0.09949921,-0.6019709,-0.0060191043,-0.12101795,0.25522518,-0.8536416,-1.058038,-1.8674684,1.0
4.9140162,4.6229563,-0.6209776,-0.41563052,-0.09949921,0.7603375,-0.018344415,-0.14392963,0.19778162,-2.6598942,-2.5160203,-2.0757403,1.0
0.8095986,1.9581234,-0.6209776,-0.41563052,-0.09949921,0.7603375,-0.02857902,-0.09635901,0.09597183,0.47134575,0.22557278,0.03190537,1.0
1.3624218,-3.9294608,2.2733052,-0.41563052,-0.09949921,-1.9830053,-0.062154077,0.21305077,-0.00029552125,-0.82808065,-0.5299141,1.1214088,1.0
1.0820541,2.1945205,-0.19219497,0.505518,-0.09949921,0.012153195,0.0017874769,-0.10445985,0.09341473,0.11149523,0.117300585,-0.06085117,1.0
2.020034,-3.9234917,2.2733052,-0.41563052,-0.09949921,-1.9830053,0.0073072673,0.23092839,-0.15779775,-1.4480183,-1.1638054,-0.83537805,1.0
1.2453758,4.3018203,-0.6209776,-0.41563052,-0.09949921,0.7603375,-0.14762847,0.21655712,-0.14832354,0.19154143,-0.16586125,-3.284743,1.0
0.34132916,1.0852407,-0.6209776,-0.41563052,-0.09949921,0.7603375,0.043471403,-0.10627968,0.27451682,0.8758439,0.6462235,1.1693014,1.0
-0.34498626,1.3316355,-0.6209776,-0.41563052,-0.09949921,0.7603375,-0.04205611,-0.09510247,0.15216345,1.3932854,1.5349451,0.55939794,1.0
1.8038577,1.8202195,-0.6209776,-0.41563052,-0.09949921,0.7603375,0.031138271,-0.11024918,0.07297977,-0.31066015,-0.5307563,0.6443523,1.0
7.2274985,4.743928,-0.34119695,0.064984925,-0.09949921,0.3168304,-0.064821,-0.054026183,0.503916,-4.568727,-4.4564333,-0.90976787,1.0
0.715248,1.0517846,-0.6209776,-0.41563052,-0.09949921,0.7603375,0.11328244,-0.1523157,-0.10412734,0.5000598,0.2703155,2.2490358,1.0
1.7452065,2.251686,-0.3688793,-0.0069123013,-0.09949921,0.36974433,-0.21217804,0.21968493,0.19666104,-0.3345395,-0.14437523,0.03362966,1.0
0.75811344,2.5552812,-0.6209776,-0.41563052,-0.09949921,0.7603375,-0.047776878,-0.078215525,0.18419422,0.5051468,0.2914344,-0.86525875,1.0
0.5507915,1.282989,-0.6209776,-0.41563052,-0.09949921,0.7603375,-0.17183712,0.22897641,-0.07416406,0.36712593,0.71666306,0.974457,1.0
1.613221,1.9844136,0.1907745,0.64595747,-0.09949921,-0.40294975,-0.0983363,0.24120009,-0.1691299,-0.33979464,-0.2818641,0.4246936,1.0
0.24434033,2.816575,-0.36054128,0.11162166,-0.09949921,0.31786284,-0.33016428,-0.022751905,-0.16859166,0.69325954,0.92418116,-1.4304194,1.0
0.7907055,-4.300674,2.2733052,-0.41563052,-0.09949921,-1.9830053,-0.06302599,0.20401809,-0.06010116,0.082991384,0.16437545,0.38945666,1.0
-0.0043311864,2.505863,-0.6209776,-0.37008175,-0.09949921,0.7434381,0.019294742,-0.09060319,0.10428729,0.98731583,0.9622945,-1.1604697,1.0
2.3868072,2.239785,-0.6209776,-0.41563052,-0.09949921,0.7603375,-0.1718541,0.21590815,0.032170758,-0.60305583,-1.0175277,0.40505806,1.0
2.0393465,2.1048222,0.26160607,1.0455514,-0.09949921,-0.6183441,0.062456135,-0.14810468,-0.021537391,-0.99275553,-0.94151694,-0.021769322,1.0
1.5341717,2.542993,0.061453592,0.28915676,-0.09949921,-0.14799337,-0.11453829,0.20702769,-0.07928508,0.0027349796,-0.18307166,-0.56391686,1.0
1.0097128,-4.1178584,2.2733052,-0.41563052,-0.09949921,-1.9830053,-0.065363206,0.19038008,-0.009481527,-0.29079577,-0.3800735,0.5552218,1.0
-0.24628894,1.6737654,-0.6209776,-0.41563052,-0.09949921,0.7603375,0.0077608908,-0.09155132,0.13362733,1.1936533,1.2127199,0.019291168,1.0
5.872609,5.2862406,-0.6209776,-0.41563052,-0.09949921,0.7603375,0.007669863,-0.119556755,-0.07510098,-3.349662,-3.1820865,-2.785111,1.0
2.6669695,2.4694526,-0.25615203,0.71522945,-0.09949921,-0.0050320057,0.034483906,-0.10785754,0.1521889,-1.2282276,-1.0891765,0.3390738,1.0
0.92302066,1.9526503,-0.4515798,0.029498285,-0.09949921,0.43462288,-0.024451291,-0.099081405,0.3260102,0.21483219,0.43222716,0.13797411,1.0
0.5805808,-4.242578,2.2733052,-0.41563052,-0.09949921,-1.9830053,-0.010055025,0.17986557,-0.055447467,0.8136862,0.5895393,0.8649338,1.0
0.89807075,-3.9339683,2.2733052,-0.41563052,-0.09949921,-1.9830053,-0.046391565,0.22227561,0.14196686,-0.14676307,-0.017035553,1.1092619,1.0
1.6182213,2.4935772,-0.6209776,-0.41563052,-0.09949921,0.7603375,-0.0054255417,-0.102427915,0.18863653,-0.37836733,-0.15867046,-0.4103371,1.0
0.70329547,1.7932469,-0.6209776,-0.41563052,-0.09949921,0.7603375,0.014101005,-0.10143273,0.1451595,0.57827723,0.2914344,0.2277346,1.0
0.9774122,1.6899095,-0.6209776,-0.41563052,-0.09949921,0.7603375,-0.1519921,0.24972542,-0.11852937,0.032563116,0.36945346,0.52243376,1.0
-0.19896026,4.3228254,-0.6209776,-0.41563052,-0.09949921,0.7603375,-0.036293425,-0.06698451,0.14338475,1.2489374,0.9998897,-3.9602935,1.0
0.7206406,2.277649,-0.29884833,0.41978875,-0.09949921,0.14505161,-0.16123587,0.23466465,-0.12594381,0.39602917,0.3876356,-0.35398278,1.0
3.6437194,3.0670054,0.035708405,0.75251055,-0.09949921,-0.29550356,-0.010694345,-0.102441244,0.22306575,-1.8067337,-1.9653739,-0.101195924,1.0
2.3070219,2.864621,-0.6209776,-0.41563052,-0.09949921,0.7603375,0.0070504392,-0.09082159,0.15902056,-0.9217692,-0.6102005,-0.62520444,1.0
1.3613409,2.273879,-0.6209776,-0.41563052,-0.09949921,0.7603375,-0.15866035,0.21219414,-0.05072377,0.09942944,-0.25733334,-0.18021141,1.0
1.0188289,2.5530968,-0.6209776,-0.41563052,-0.09949921,0.7603375,-0.16123526,0.2120947,-0.09024946,0.012677693,0.32570407,-0.7550642,1.0
4.5685143,3.3104656,-0.6209776,-0.41563052,-0.09949921,0.7603375,-0.015227791,-0.12418928,0.1252164,-2.4493105,-2.3809717,-0.23898798,1.0
0.20417745,2.956478,-0.6209776,-0.41563052,-0.09949921,0.7603375,-0.0039390572,-0.076001264,0.23632357,0.6646506,0.9838237,-1.7084289,1.0
0.21530685,2.2034047,-0.6209776,-0.41563052,-0.09949921,0.7603375,0.0034159538,-0.1089474,0.31945494,1.0074534,0.65995723,-0.55938584,1.0
0.7907812,2.3929749,0.119646914,0.766925,-0.09949921,-0.38041267,0.04890305,-0.13652876,0.13457924,0.17903422,0.44600412,-0.40235156,1.0
0.85453564,-3.8799007,2.2733052,-0.41563052,-0.09949921,-1.9830053,-0.03847934,0.2142627,-0.08868565,-0.17358525,-0.042559635,2.2029386,1.0
12.781236,-5.0414786,-0.6209776,-0.41563052,15.462995,-1.9830053,-0.14449307,0.24026424,-0.11957266,-0.86429906,-1.1191705,1.7238798,1.0
0.6056922,-4.457667,2.2733052,-0.41563052,-0.09949921,-1.9830053,-0.032162663,0.19540371,-0.06422525,0.27896583,0.63914067,-0.3124964,1.0
1.7436644,0.12421048,-0.2934152,-0.41563052,1.9246765,0.093038,-0.18336904,0.53062665,-0.22554198,0.75302094,0.6806875,1.3225883,1.0
1.7467637,1.6088889,-0.6209776,-0.41563052,-0.09949921,0.7603375,-0.0024956171,-0.11789079,0.100152746,-0.2077226,-0.5426546,0.94875544,1.0
1.0813022,-3.8962152,2.2733052,-0.41563052,-0.09949921,-1.9830053,-0.059660003,0.22570585,0.029970972,-0.2671056,-0.5058152,1.0135005,1.0
2.562843,3.4474106,-0.6209776,-0.41563052,-0.09949921,0.7603375,-0.08896514,-0.03652098,-0.13965167,-0.81393385,-1.0993041,-1.4007635,1.0
1.4645058,1.6283815,-0.6209776,-0.41563052,-0.09949921,0.7603375,-0.008073436,-0.13506901,0.02231468,-0.29050148,-0.05190983,0.79214114,1.0
0.14983298,2.2348886,-0.6209776,-0.41563052,-0.09949921,0.7603375,0.018104758,-0.10961927,0.081102476,1.038669,0.6666082,-0.6929603,1.0
0.014474988,2.6420784,-0.6209776,-0.41563052,-0.09949921,0.7603375,0.00081393967,-0.120717995,0.15934469,1.0665212,0.8641715,-1.3397954,1.0
0.2329082,2.511391,-0.14992824,0.27911565,-0.09949921,0.0560901,0.06212028,-0.08713837,0.04880394,0.657924,0.90925974,-1.0035477,1.0
2.750747,1.8808827,-0.6209776,-0.41563052,-0.09949921,0.7603375,-0.15494965,0.23049991,-0.13144578,-1.1434307,-1.0449089,1.0998981,1.0
-0.3058743,2.9137814,-0.6209776,-0.41563052,-0.09949921,0.7603375,0.0073643676,-0.103485025,0.3255606,1.4019458,1.0656865,-1.8561022,1.0
0.8425356,2.44697,-0.4270045,0.066875845,-0.09949921,0.3974616,-0.013459032,-0.09155936,-0.057317216,0.30078515,0.4001601,-0.75519437,1.0
0.8628703,-4.1424894,2.2733052,-0.41563052,-0.09949921,-1.9830053,0.028325578,0.2050999,-0.13165899,-0.30355522,-0.081018515,1.5436342,1.0
0.1458613,2.1476266,-0.04504949,0.4946024,-0.09949921,-0.12326861,0.005055895,-0.13785672,0.12197196,0.79842526,0.8415194,-0.34178856,1.0
0.7408008,-4.061421,2.2733052,-0.41563052,-0.09949921,-1.9830053,-0.011590567,0.19479178,-0.011391281,0.3977949,0.17247319,1.239589,1.0
0.879981,2.359554,-0.6209776,-0.41563052,-0.09949921,0.7603375,-0.14714578,0.25036776,-0.10654715,0.40811598,0.14977793,-0.53909665,1.0
2.5154498,-3.5478427,2.2733052,-0.41563052,-0.09949921,-1.9830053,-0.049290102,0.2515539,-0.078284964,-1.6672624,-1.5977796,-0.95027524,1.0
-0.07687448,1.1261531,-0.6209776,-0.41563052,-0.09949921,0.7603375,0.004048675,-0.102987446,0.028266242,1.2141063,1.0045323,0.91036564,1.0
0.9128925,1.6491833,-0.6209776,-0.41563052,-0.09949921,0.7603375,0.007395753,-0.08651868,0.040198,0.43407634,0.08814871,0.514392,1.0
0.36569595,2.640799,-0.3574173,0.020782545,-0.09949921,0.3486048,0.0038075638,-0.10990634,-0.0867809,0.8070227,0.59297276,-1.2450217,1.0
0.7567574,1.0626789,-0.6209776,-0.41563052,-0.09949921,0.7603375,-0.016037434,-0.09887924,-0.014564356,0.5011739,0.26515454,2.0673115,1.0
1.1115022,2.7346585,-0.6209776,-0.41563052,-0.09949921,0.7603375,-0.0053398428,-0.096766025,0.22051229,-0.048071653,0.2914344,-0.9881179,1.0
1.3478323,1.653697,-0.57749087,-0.21812579,-0.09949921,0.6458407,-0.14373578,0.21420512,-0.06300784,0.071976624,-0.17067671,0.71665996,1.0
0.42483848,1.025019,-0.6209776,-0.41563052,-0.09949921,0.7603375,-0.20405021,0.51662314,-0.09253607,0.5571306,0.9096052,1.3491684,1.0
0.5278769,2.033887,-0.53400415,-0.21812579,-0.09949921,0.60462195,-0.118854955,0.22884594,-0.014097487,0.49652836,0.69036156,-0.21645987,1.0
-0.46520537,2.14727,-0.6209776,-0.41563052,-0.09949921,0.7603375,0.02276443,-0.0982296,0.08695494,1.1833954,1.5565823,-0.8122525,1.0
3.4253845,5.2337675,-0.6209776,-0.41563052,-0.09949921,0.7603375,-0.0071381778,-0.09597702,0.11811789,-1.3718818,-1.6898347,-3.691435,1.0
2.54944,2.3103788,0.006522362,0.37969953,-0.09949921,-0.12951982,-0.0701515,-0.10066578,0.18740094,-1.0345234,-0.79567116,0.31085524,1.0
0.32065535,1.3043194,-0.6209776,-0.41563052,-0.09949921,0.7603375,-0.041259106,-0.1018735,0.19699562,0.69428957,0.83534354,0.8519943,1.0
3.1707401,2.3396769,-0.36972103,0.10281946,-0.09949921,0.32982957,-0.16544789,0.2158707,0.069915794,-1.4557118,-1.2907131,0.59881103,1.0
6.9266315,4.4331536,-0.6209776,-0.41563052,-0.09949921,0.7603375,0.03314809,-0.14014874,0.07097319,-4.0716333,-4.3986483,-0.91537845,1.0
0.82247025,-4.123131,2.2733052,-0.41563052,-0.09949921,-1.9830053,-0.04505834,0.21954346,-0.051582042,-0.21417591,0.12768729,1.2525522,1.0
4.0002465,4.7437577,-0.6209776,-0.41563052,-0.09949921,0.7603375,0.023078432,-0.13507871,0.39428404,-1.7994395,-2.0853283,-2.5881875,1.0
2.442897,2.328369,-0.6209776,-0.41563052,-0.09949921,0.7603375,0.01587893,-0.12361651,0.061129835,-0.7564637,-0.9996263,0.21122818,1.0
0.642885,-3.8772957,2.2733052,-0.41563052,-0.09949921,-1.9830053,-0.022769991,0.20959821,-0.046703327,0.72405463,0.42730373,2.0489032,1.0
2.9868844,2.4710736,-0.6209776,-0.41563052,-0.09949921,0.7603375,-0.13161752,0.22726536,0.007752632,-1.1617606,-1.3324975,0.34587336,1.0
2.3131564,1.9195786,-0.13698383,0.06659235,-0.09949921,0.12267086,0.014223346,-0.15174563,-0.07012453,-0.58014345,-0.778396,0.5778889,1.0
2.8157837,2.018426,-0.6209776,-0.41563052,-0.09949921,0.7603375,-0.12832522,0.24736413,-0.21378024,-1.1970121,-1.1006429,0.9033058,1.0
1.4132458,2.469013,-0.6209776,-0.41563052,-0.09949921,0.7603375,-0.1496823,0.23704271,0.0030307518,-0.26452008,0.04105225,-0.4264886,1.0
7.272566,4.2302547,-0.6209776,-0.41563052,-0.09949921,0.7603375,0.005073568,-0.13120426,0.10652662,-4.6796103,-4.4471483,-0.42403084,1.0
0.46814525,1.8614078,-0.6209776,-0.41563052,-0.09949921,0.7603375,-0.0891589,-0.063724004,0.3798229,0.5953249,0.7073776,0.124079265,1.0
-1.1547949,-0.35373265,0.5494684,2.1866865,-0.09949921,-1.3145766,-0.018441016,-0.10713497,-0.007828164,0.4743517,0.2954077,0.07016501,1.0
-0.39207911,1.3894024,-0.6209776,-0.41563052,-0.09949921,0.7603375,-0.03156563,-0.09098371,0.3635352,1.6083676,1.3930944,0.48777056,1.0
4.0170627,4.836267,-0.6209776,-0.41563052,-0.09949921,0.7603375,-0.005022077,-0.11582522,0.36401936,-1.8068599,-2.0962334,-2.7171392,1.0
-4.0707803,-1.463536,-0.21173488,5.932953,-0.09949921,-1.9830053,-0.03106708,-0.1329704,0.21992995,0.32657737,0.2978694,0.037237942,1.0
0.9479363,1.8269417,-0.6209776,-0.41563052,-0.09949921,0.7603375,-0.154172,0.2112813,-0.08544711,0.063400246,0.39100426,0.31068668,1.0
0.5362134,2.08791,0.21088257,0.70354205,-0.09949921,-0.44337416,-0.12859654,0.1928241,0.008662277,0.6209069,0.45664996,-0.05357841,1.0
0.7972821,1.7002133,-0.6209776,-0.41563052,-0.09949921,0.7603375,-0.14924842,0.23642112,-0.034373797,0.3996447,0.307997,0.44112608,1.0
1.5064143,2.9310682,0.09528428,1.0283321,-0.09949921,-0.4543075,-0.2015676,0.23143631,-0.051379293,-0.2997295,-0.3148597,-0.6757559,1.0
0.0674365,1.172112,0.5849735,0.6259964,-0.09949921,-0.76918495,0.014779753,-0.10957621,-0.15583026,0.96976364,0.8265764,-0.608142,1.0
0.15507165,1.4142476,-0.6209776,-0.41563052,-0.09949921,0.7603375,-0.003676998,-0.109898254,0.09670691,0.8427786,0.87546515,0.57007784,1.0
2.4015262,2.592781,0.030844064,0.24300219,-0.09949921,-0.10185587,-0.14633144,0.24804269,-0.22155428,-0.7832859,-0.63805676,-0.34414577,1.0
0.8466289,2.5627775,-0.027803048,0.7862348,-0.09949921,-0.24781676,-0.098714225,-0.074068524,0.15870643,0.28571343,0.20246722,-0.50509596,1.0
0.06938201,1.6557565,-0.6209776,-0.41563052,-0.09949921,0.7603375,-0.19652432,0.5144977,-0.20948023,0.78957564,1.038586,0.18908161,1.0
1.0834311,2.2174642,-0.6209776,-0.41563052,-0.09949921,0.7603375,-0.15917005,0.20546272,-0.06542583,0.24896954,0.0067178225,-0.22313519,1.0
1.8290862,1.4766788,-0.36488914,0.065787315,-0.09949921,0.3389894,0.08607258,-0.17125587,-0.0783186,-0.2608415,-0.4683281,1.0292616,1.0
2.4132638,-3.725042,2.2733052,-0.41563052,-0.09949921,-1.9830053,-0.063922,0.24996719,-0.29530007,-1.5837269,-1.6417665,-1.000599,1.0
3.0250745,3.5637903,-0.6209776,-0.41563052,-0.09949921,0.7603375,-0.19359891,0.03759639,0.10564198,-1.4009743,-1.1230791,-1.2239459,1.0
5.6766114,3.8054242,-0.6209776,-0.41563052,-0.09949921,0.7603375,0.010887488,-0.124737576,0.104457304,-3.0537138,-3.4797595,-0.49565527,1.0
0.648356,2.6924765,-0.44317183,0.03861354,-0.09949921,0.4232716,0.01329625,-0.084843,0.32234162,0.41862625,0.57787853,-1.0587131,1.0
2.5084267,3.4053347,-0.35786098,-0.07953578,-0.09949921,0.38624537,0.019885568,-0.12337913,0.08019647,-0.6929607,-0.96105945,-1.450827,1.0
1.6584864,1.6613634,-0.6209776,-0.41563052,-0.09949921,0.7603375,0.024753988,-0.09174647,0.26703966,-0.4450655,-0.13921428,0.86487466,1.0
0.9666181,-4.143617,2.2733052,-0.41563052,-0.09949921,-1.9830053,-0.07119612,0.25333446,-0.033837374,-0.39406967,-0.17005047,0.5938245,1.0
0.8226391,2.0937233,-0.21510155,0.44845274,-0.09949921,0.055037387,-0.14158997,0.23700058,-0.063948855,0.35022542,0.30499542,-0.032390095,1.0
0.88322645,-4.2911363,2.2733052,-0.41563052,-0.09949921,-1.9830053,-0.04736317,0.19650519,-0.086965464,-0.095304795,-0.093067944,0.3851238,1.0
0.066014126,2.5870557,-0.022498801,0.9253306,-0.09949921,-0.3044515,0.0045165243,-0.06490859,0.08453376,0.8441239,0.71703017,-0.7968138,1.0
1.1668544,2.0090091,0.377891,0.49307004,-0.09949921,-0.5235838,0.003472003,-0.13274276,0.1725484,0.18180893,0.04601886,0.13986994,1.0
0.10664622,1.9408681,-0.31192708,0.2736485,-0.09949921,0.21166901,0.029155975,-0.1497287,-0.06856163,0.95204335,0.7421439,-0.17498235,1.0
-0.013944373,5.744252,-0.6209776,-0.41563052,-0.09949921,0.7603375,0.00045349527,-0.11018528,0.060447033,1.1519487,0.77256984,-6.0653515,1.0
-4.8566966,-1.326081,-0.6209776,6.9784536,-0.09949921,-1.9830053,0.008202512,-0.15721612,-0.0009755957,0.36317408,0.56667125,-0.43318462,1.0
0.11407117,1.4974266,-0.19990301,0.5117212,-0.09949921,0.017157765,-0.14311233,0.21693616,-0.15757772,0.8296618,0.85106397,0.59915113,1.0
0.7911623,-4.2601767,2.2733052,-0.41563052,-0.09949921,-1.9830053,-0.005439377,0.21675393,-0.14162326,0.24735096,0.038849663,0.71162015,1.0
1.5759311,2.5438356,-0.6209776,-0.41563052,-0.09949921,0.7603375,-0.13565156,0.20821548,-0.009016021,-0.33952135,-0.123882554,-0.46742487,1.0
0.11405409,2.1777647,-0.052804627,0.52723926,-0.09949921,-0.12802675,-0.16144316,0.23427796,0.25699583,0.84984154,0.86477613,-0.2621786,1.0
1.1010329,1.2693455,-0.6209776,-0.41563052,-0.09949921,0.7603375,-0.13675971,0.22783044,-0.18629088,0.22239958,-0.019259732,1.182102,1.0
1.8604926,1.7115436,-0.6209776,-0.41563052,-0.09949921,0.7603375,-0.1654217,0.22682019,0.07267837,-0.29199395,-0.57141775,0.93535155,1.0
1.0427942,0.5038278,-0.268252,-0.41563052,0.91375166,0.24739201,-0.16425788,-0.008970792,0.059168257,0.71537316,0.83931684,0.61605096,1.0
6.0236144,3.6060593,-0.6209776,-0.41563052,-0.09949921,0.7603375,0.0026099286,-0.11552867,0.04463985,-3.723239,-3.483085,-0.062318146,1.0
1.0883793,-4.0982842,2.2733052,-0.41563052,-0.09949921,-1.9830053,-0.026929278,0.2504221,-0.03617172,-0.5657654,-0.36502248,0.7505778,1.0
2.4152272,2.4260936,-0.6209776,-0.41563052,-0.09949921,0.7603375,-0.14963093,0.2168513,0.045288555,-0.6356587,-1.0236173,0.13459061,1.0
0.32378873,1.3548107,-0.6209776,-0.41563052,-0.09949921,0.7603375,-0.016667759,-0.10576342,0.022036923,0.83031344,0.6016751,0.71574897,1.0
0.69905716,1.9524579,-0.0018271228,0.58865935,-0.09949921,-0.1991338,-0.18233512,0.23440446,-0.31304157,0.42308262,0.41752166,0.073935956,1.0
1.9697728,-3.6873095,2.2733052,-0.41563052,-0.09949921,-1.9830053,-0.050872404,0.1821686,-0.07165015,-1.1455117,-1.2411118,-1.0467141,1.0
2.4721854,2.8756373,-0.28249368,0.32377788,-0.09949921,0.1651716,-0.04158034,-0.07398928,0.26133448,-0.7837483,-0.8370237,-0.4906066,1.0
2.55568,2.7583275,-0.07525426,0.30635077,-0.09949921,-0.024794217,-0.13346626,0.20144746,-0.0648785,-0.7279599,-0.97157574,-0.39310312,1.0
0.8341703,2.1310534,-0.6209776,-0.41563052,-0.09949921,0.7603375,0.03166112,-0.14987108,0.24722885,0.28094178,0.40003055,-0.2068713,1.0
0.25146404,2.03971,-0.6209776,-0.41563052,-0.09949921,0.7603375,0.057060372,-0.12307785,0.20856325,0.7242438,0.84523356,-0.3367636,1.0
4.7544045,4.548085,-0.6209776,-0.41563052,-0.09949921,0.7603375,0.008121115,-0.1123262,0.10650116,-2.4285212,-2.5379598,-2.0672607,1.0
2.0335438,2.9203813,-0.15749793,0.56688833,-0.09949921,-0.04350404,-0.039798215,-0.03021022,0.37981334,-0.49889907,-0.5923639,-0.58012164,1.0
2.5791006,2.1574044,0.11953288,0.8950265,-0.09949921,-0.42783263,-0.035954297,0.21429206,-0.12753853,-1.2384856,-1.1158019,0.7362452,1.0
0.078613386,2.9518974,0.26621455,0.71144086,-0.09949921,-0.49875113,-0.018551476,-0.12481877,0.38382244,1.1018357,0.99392974,-1.3802229,1.0
1.7475146,1.3586466,-0.6209776,-0.41563052,-0.09949921,0.7603375,-0.14173363,0.21282473,0.015676681,-0.17734793,-0.5708779,1.9349052,1.0
6.042574,3.82414,-0.6209776,-0.41563052,-0.09949921,0.7603375,0.0040262113,-0.12895228,0.08828735,-3.6057973,-3.5603266,-0.37145635,1.0
2.0000672,2.2526903,-0.6209776,-0.41563052,-0.09949921,0.7603375,-0.0021184045,-0.12921156,0.21266052,-0.42621008,-0.66127026,0.13380684,1.0
1.1923447,2.2839704,-0.4856856,0.016411109,-0.09949921,0.4718056,-0.17169304,0.20299795,0.21590814,0.017596498,0.25336424,-0.2505404,1.0
1.2701905,1.9562309,-0.6209776,-0.41563052,-0.09949921,0.7603375,0.0009961174,-0.087864265,0.12039588,-0.3168612,0.2914344,0.23580296,1.0
1.5189643,2.5670483,-0.6209776,-0.41563052,-0.09949921,0.7603375,-0.1474665,0.2109768,0.02538729,-0.00275138,-0.3649361,-0.53072363,1.0
2.3238204,1.5637288,-0.6209776,-0.41563052,-0.09949921,0.7603375,-0.013213253,-0.10157946,0.08544568,-0.65857106,-0.9404804,1.5685284,1.0
0.5224413,2.19525,-0.3583032,-0.030392524,-0.09949921,0.36843145,0.025092995,-0.09555162,0.1558543,0.74179596,0.48236838,-0.46954548,1.0
1.9557847,2.041478,0.25460377,1.0631864,-0.09949921,-0.61824983,0.06099214,-0.13088888,0.02665561,-0.8613982,-0.88146406,0.2613981,1.0
