latent_dim1,latent_dim2,日期,小麥芝加哥,CRB,台灣平均工時年增率,台灣平均薪資年增率,台灣失業率(經季節性調整),台灣房屋建築工程業類指數,台灣建築貸款年增率,台灣消費者住宅貸款,台灣核心CPI,台灣CPI,台灣出口物價指數年增率,台灣進口物價指數年增率,台灣GDP,台灣出(入)超,台灣領先指標,台灣M1A(期底)年增率,台灣M1B(期底)年增率,台灣M2(期底)年增率,台灣隔夜拆款利率(月底值),台灣重貼現率 (月底值)
-1.0521015,4.2930603,2016/1/7,470.0,176.27,-2.029312,44.94,3.93,120.59,-0.655488,6137015.0,99.21,98.12,-2.895936,-6.189079,3783.32,3.51,104.46,9.01,7.08,5.8,0.233,1.625
-1.129847,4.355105,2016/1/8,470.0,176.27,-2.029312,44.94,3.93,120.59,-0.655488,6137015.0,99.21,98.12,-2.895936,-6.189079,3783.32,3.51,104.46,9.01,7.08,5.8,0.233,1.625
-1.3233324,4.472237,2016/1/11,478.4,168.56,-2.029312,44.94,3.93,120.59,-0.655488,6137015.0,99.21,98.12,-2.895936,-6.189079,3783.32,3.51,104.46,9.01,7.08,5.8,0.233,1.625
-1.2852824,4.4284434,2016/1/12,478.4,168.56,-2.029312,44.94,3.93,120.59,-0.655488,6137015.0,99.21,98.12,-2.895936,-6.189079,3783.32,3.51,104.46,9.01,7.08,5.8,0.233,1.625
-0.8780632,4.0656705,2016/1/13,478.4,168.56,-2.029312,44.94,3.93,120.59,-0.655488,6137015.0,99.21,98.12,-2.895936,-6.189079,3783.32,3.51,104.46,9.01,7.08,5.8,0.233,1.625
-0.99201524,4.1930556,2016/1/14,478.4,168.56,-2.029312,44.94,3.93,120.59,-0.655488,6137015.0,99.21,98.12,-2.895936,-6.189079,3783.32,3.51,104.46,9.01,7.08,5.8,0.233,1.625
-1.1843641,4.3990326,2016/1/15,478.4,168.56,-2.029312,44.94,3.93,120.59,-0.655488,6137015.0,99.21,98.12,-2.895936,-6.189079,3783.32,3.51,104.46,9.01,7.08,5.8,0.233,1.625
-1.0915046,4.312561,2016/1/18,473.6,160.01,-2.029312,44.94,3.93,120.59,-0.655488,6137015.0,99.21,98.12,-2.895936,-6.189079,3783.32,3.51,104.46,9.01,7.08,5.8,0.233,1.625
-0.9860769,4.161284,2016/1/19,473.6,160.01,-2.029312,44.94,3.93,120.59,-0.655488,6137015.0,99.21,98.12,-2.895936,-6.189079,3783.32,3.51,104.46,9.01,7.08,5.8,0.233,1.625
-1.0105205,4.2391796,2016/1/20,473.6,160.01,-2.029312,44.94,3.93,120.59,-0.655488,6137015.0,99.21,98.12,-2.895936,-6.189079,3783.32,3.51,104.46,9.01,7.08,5.8,0.233,1.625
-0.98974466,4.2480607,2016/1/21,473.6,160.01,-2.029312,44.94,3.93,120.59,-0.655488,6137015.0,99.21,98.12,-2.895936,-6.189079,3783.32,3.51,104.46,9.01,7.08,5.8,0.233,1.625
-1.0121993,4.198728,2016/1/22,473.6,160.01,-2.029312,44.94,3.93,120.59,-0.655488,6137015.0,99.21,98.12,-2.895936,-6.189079,3783.32,3.51,104.46,9.01,7.08,5.8,0.233,1.625
-0.85751915,4.0623455,2016/1/25,475.4,163.33,-2.029312,44.94,3.93,120.59,-0.655488,6137015.0,99.21,98.12,-2.895936,-6.189079,3783.32,3.51,104.46,9.01,7.08,5.8,0.233,1.625
-1.0409477,4.2380924,2016/1/26,475.4,163.33,-2.029312,44.94,3.93,120.59,-0.655488,6137015.0,99.21,98.12,-2.895936,-6.189079,3783.32,3.51,104.46,9.01,7.08,5.8,0.233,1.625
-0.78314,3.974419,2016/1/27,475.4,163.33,-2.029312,44.94,3.93,120.59,-0.655488,6137015.0,99.21,98.12,-2.895936,-6.189079,3783.32,3.51,104.46,9.01,7.08,5.8,0.233,1.625
-0.5138135,3.7063046,2016/1/28,475.4,163.33,-2.029312,44.94,3.93,120.59,-0.655488,6137015.0,99.21,98.12,-2.895936,-6.189079,3783.32,3.51,104.46,9.01,7.08,5.8,0.233,1.625
-0.7681354,3.9556203,2016/1/29,475.4,163.33,-2.029312,44.94,3.93,120.59,-0.655488,6137015.0,99.21,98.12,-2.895936,-6.189079,3783.32,3.51,104.46,9.01,7.08,5.8,0.233,1.625
-0.9172235,4.0974293,2016/1/30,479.2,166.65,-2.029312,44.94,3.93,120.59,-0.655488,6137015.0,99.21,98.12,-2.895936,-6.189079,3783.32,3.51,104.46,9.01,7.08,5.8,0.233,1.625
-1.199603,4.7026167,2016/2/1,479.2,166.65,-2.77981,-31.34,3.93,115.18,-0.666728,6124105.0,100.22,100.02,-2.430355,-6.766348,3783.32,4.15,104.41,6.1,5.58,4.73,0.202,1.625
-1.0211564,4.394811,2016/2/2,479.2,166.65,-2.77981,-31.34,3.93,115.18,-0.666728,6124105.0,100.22,100.02,-2.430355,-6.766348,3783.32,4.15,104.41,6.1,5.58,4.73,0.202,1.625
-1.3203297,4.986251,2016/2/3,479.2,166.65,-2.77981,-31.34,3.93,115.18,-0.666728,6124105.0,100.22,100.02,-2.430355,-6.766348,3783.32,4.15,104.41,6.1,5.58,4.73,0.202,1.625
-1.0225307,4.551643,2016/2/15,457.4,159.52,-2.77981,-31.34,3.93,115.18,-0.666728,6124105.0,100.22,100.02,-2.430355,-6.766348,3783.32,4.15,104.41,6.1,5.58,4.73,0.202,1.625
-1.1397418,4.7565427,2016/2/16,457.4,159.52,-2.77981,-31.34,3.93,115.18,-0.666728,6124105.0,100.22,100.02,-2.430355,-6.766348,3783.32,4.15,104.41,6.1,5.58,4.73,0.202,1.625
-1.1906354,4.8770103,2016/2/17,457.4,159.52,-2.77981,-31.34,3.93,115.18,-0.666728,6124105.0,100.22,100.02,-2.430355,-6.766348,3783.32,4.15,104.41,6.1,5.58,4.73,0.202,1.625
-1.013344,4.571004,2016/2/18,457.4,159.52,-2.77981,-31.34,3.93,115.18,-0.666728,6124105.0,100.22,100.02,-2.430355,-6.766348,3783.32,4.15,104.41,6.1,5.58,4.73,0.202,1.625
-1.1779176,4.74147,2016/2/19,457.4,159.52,-2.77981,-31.34,3.93,115.18,-0.666728,6124105.0,100.22,100.02,-2.430355,-6.766348,3783.32,4.15,104.41,6.1,5.58,4.73,0.202,1.625
-1.23947,4.8917775,2016/2/22,461.6,160.34,-2.77981,-31.34,3.93,115.18,-0.666728,6124105.0,100.22,100.02,-2.430355,-6.766348,3783.32,4.15,104.41,6.1,5.58,4.73,0.202,1.625
-1.1760238,4.862876,2016/2/23,461.6,160.34,-2.77981,-31.34,3.93,115.18,-0.666728,6124105.0,100.22,100.02,-2.430355,-6.766348,3783.32,4.15,104.41,6.1,5.58,4.73,0.202,1.625
-1.2652619,4.94084,2016/2/24,461.6,160.34,-2.77981,-31.34,3.93,115.18,-0.666728,6124105.0,100.22,100.02,-2.430355,-6.766348,3783.32,4.15,104.41,6.1,5.58,4.73,0.202,1.625
-1.1927413,4.864833,2016/2/25,461.6,160.34,-2.77981,-31.34,3.93,115.18,-0.666728,6124105.0,100.22,100.02,-2.430355,-6.766348,3783.32,4.15,104.41,6.1,5.58,4.73,0.202,1.625
-1.1414862,4.7540812,2016/2/26,461.6,160.34,-2.77981,-31.34,3.93,115.18,-0.666728,6124105.0,100.22,100.02,-2.430355,-6.766348,3783.32,4.15,104.41,6.1,5.58,4.73,0.202,1.625
-1.1525723,4.8520203,2016/3/1,443.2,161.98,1.415351,2.01,3.95,103.36,-0.861352,6123253.0,99.37,99.41,-3.518892,-6.211357,3783.32,4.5,104.68,7.73,6.14,4.7,0.201,1.5
-1.2758244,4.9816656,2016/3/2,443.2,161.98,1.415351,2.01,3.95,103.36,-0.861352,6123253.0,99.37,99.41,-3.518892,-6.211357,3783.32,4.5,104.68,7.73,6.14,4.7,0.201,1.5
-1.153188,4.801637,2016/3/3,443.2,161.98,1.415351,2.01,3.95,103.36,-0.861352,6123253.0,99.37,99.41,-3.518892,-6.211357,3783.32,4.5,104.68,7.73,6.14,4.7,0.201,1.5
-1.241166,4.9037294,2016/3/4,443.2,161.98,1.415351,2.01,3.95,103.36,-0.861352,6123253.0,99.37,99.41,-3.518892,-6.211357,3783.32,4.5,104.68,7.73,6.14,4.7,0.201,1.5
-1.124737,4.7941713,2016/3/7,454.6,168.54,1.415351,2.01,3.95,103.36,-0.861352,6123253.0,99.37,99.41,-3.518892,-6.211357,3783.32,4.5,104.68,7.73,6.14,4.7,0.201,1.5
-1.152975,4.860773,2016/3/8,454.6,168.54,1.415351,2.01,3.95,103.36,-0.861352,6123253.0,99.37,99.41,-3.518892,-6.211357,3783.32,4.5,104.68,7.73,6.14,4.7,0.201,1.5
-1.143094,4.821708,2016/3/9,454.6,168.54,1.415351,2.01,3.95,103.36,-0.861352,6123253.0,99.37,99.41,-3.518892,-6.211357,3783.32,4.5,104.68,7.73,6.14,4.7,0.201,1.5
-1.061032,4.7105055,2016/3/10,454.6,168.54,1.415351,2.01,3.95,103.36,-0.861352,6123253.0,99.37,99.41,-3.518892,-6.211357,3783.32,4.5,104.68,7.73,6.14,4.7,0.201,1.5
-1.2567356,4.999666,2016/3/11,454.6,168.54,1.415351,2.01,3.95,103.36,-0.861352,6123253.0,99.37,99.41,-3.518892,-6.211357,3783.32,4.5,104.68,7.73,6.14,4.7,0.201,1.5
-1.2562338,4.9955845,2016/3/14,469.6,173.57,1.415351,2.01,3.95,103.36,-0.861352,6123253.0,99.37,99.41,-3.518892,-6.211357,3783.32,4.5,104.68,7.73,6.14,4.7,0.201,1.5
-1.1836983,4.94109,2016/3/15,469.6,173.57,1.415351,2.01,3.95,103.36,-0.861352,6123253.0,99.37,99.41,-3.518892,-6.211357,3783.32,4.5,104.68,7.73,6.14,4.7,0.201,1.5
-1.1756779,4.8915286,2016/3/16,469.6,173.57,1.415351,2.01,3.95,103.36,-0.861352,6123253.0,99.37,99.41,-3.518892,-6.211357,3783.32,4.5,104.68,7.73,6.14,4.7,0.201,1.5
-0.8469215,4.4369774,2016/3/17,469.6,173.57,1.415351,2.01,3.95,103.36,-0.861352,6123253.0,99.37,99.41,-3.518892,-6.211357,3783.32,4.5,104.68,7.73,6.14,4.7,0.201,1.5
-1.1197435,4.8452373,2016/3/18,469.6,173.57,1.415351,2.01,3.95,103.36,-0.861352,6123253.0,99.37,99.41,-3.518892,-6.211357,3783.32,4.5,104.68,7.73,6.14,4.7,0.201,1.5
-1.2435664,4.94866,2016/3/21,463.0,176.91,1.415351,2.01,3.95,103.36,-0.861352,6123253.0,99.37,99.41,-3.518892,-6.211357,3783.32,4.5,104.68,7.73,6.14,4.7,0.201,1.5
-1.2386663,4.933797,2016/3/22,463.0,176.91,1.415351,2.01,3.95,103.36,-0.861352,6123253.0,99.37,99.41,-3.518892,-6.211357,3783.32,4.5,104.68,7.73,6.14,4.7,0.201,1.5
-1.1434357,4.8517013,2016/3/23,463.0,176.91,1.415351,2.01,3.95,103.36,-0.861352,6123253.0,99.37,99.41,-3.518892,-6.211357,3783.32,4.5,104.68,7.73,6.14,4.7,0.201,1.5
-1.2727203,5.046984,2016/3/24,463.0,176.91,1.415351,2.01,3.95,103.36,-0.861352,6123253.0,99.37,99.41,-3.518892,-6.211357,3783.32,4.5,104.68,7.73,6.14,4.7,0.201,1.5
-1.3120041,5.0296683,2016/3/25,463.0,176.91,1.415351,2.01,3.95,103.36,-0.861352,6123253.0,99.37,99.41,-3.518892,-6.211357,3783.32,4.5,104.68,7.73,6.14,4.7,0.201,1.5
-1.2400483,4.921568,2016/3/28,463.0,172.18,1.415351,2.01,3.95,103.36,-0.861352,6123253.0,99.37,99.41,-3.518892,-6.211357,3783.32,4.5,104.68,7.73,6.14,4.7,0.201,1.5
-1.3349327,5.123966,2016/3/29,463.0,172.18,1.415351,2.01,3.95,103.36,-0.861352,6123253.0,99.37,99.41,-3.518892,-6.211357,3783.32,4.5,104.68,7.73,6.14,4.7,0.201,1.5
-1.3042053,5.0649605,2016/3/30,463.0,172.18,1.415351,2.01,3.95,103.36,-0.861352,6123253.0,99.37,99.41,-3.518892,-6.211357,3783.32,4.5,104.68,7.73,6.14,4.7,0.201,1.5
-1.2952846,5.059726,2016/3/31,463.0,172.18,1.415351,2.01,3.95,103.36,-0.861352,6123253.0,99.37,99.41,-3.518892,-6.211357,3783.32,4.5,104.68,7.73,6.14,4.7,0.201,1.5
-1.4838037,5.591321,2016/4/1,463.0,172.18,-6.076389,0.5,3.97,98.56,-1.0875290000000002,6139075.0,100.02,99.73,-3.248395,-4.5537519999999985,3890.43,4.8,105.19,8.37,6.22,4.58,0.201,1.5
-1.324878,5.4468803,2016/4/6,475.6,168.03,-6.076389,0.5,3.97,98.56,-1.0875290000000002,6139075.0,100.02,99.73,-3.248395,-4.5537519999999985,3890.43,4.8,105.19,8.37,6.22,4.58,0.201,1.5
-1.4486104,5.5674815,2016/4/7,475.6,168.03,-6.076389,0.5,3.97,98.56,-1.0875290000000002,6139075.0,100.02,99.73,-3.248395,-4.5537519999999985,3890.43,4.8,105.19,8.37,6.22,4.58,0.201,1.5
-1.3813529,5.4873896,2016/4/8,475.6,168.03,-6.076389,0.5,3.97,98.56,-1.0875290000000002,6139075.0,100.02,99.73,-3.248395,-4.5537519999999985,3890.43,4.8,105.19,8.37,6.22,4.58,0.201,1.5
-1.2268445,5.291832,2016/4/11,460.2,171.04,-6.076389,0.5,3.97,98.56,-1.0875290000000002,6139075.0,100.02,99.73,-3.248395,-4.5537519999999985,3890.43,4.8,105.19,8.37,6.22,4.58,0.201,1.5
-1.1491939,5.1950336,2016/4/12,460.2,171.04,-6.076389,0.5,3.97,98.56,-1.0875290000000002,6139075.0,100.02,99.73,-3.248395,-4.5537519999999985,3890.43,4.8,105.19,8.37,6.22,4.58,0.201,1.5
-1.1111214,5.132806,2016/4/13,460.2,171.04,-6.076389,0.5,3.97,98.56,-1.0875290000000002,6139075.0,100.02,99.73,-3.248395,-4.5537519999999985,3890.43,4.8,105.19,8.37,6.22,4.58,0.201,1.5
-1.1896564,5.1841235,2016/4/14,460.2,171.04,-6.076389,0.5,3.97,98.56,-1.0875290000000002,6139075.0,100.02,99.73,-3.248395,-4.5537519999999985,3890.43,4.8,105.19,8.37,6.22,4.58,0.201,1.5
-0.8783571,4.78804,2016/4/15,460.2,171.04,-6.076389,0.5,3.97,98.56,-1.0875290000000002,6139075.0,100.02,99.73,-3.248395,-4.5537519999999985,3890.43,4.8,105.19,8.37,6.22,4.58,0.201,1.5
-1.2092665,5.264388,2016/4/18,459.6,173.64,-6.076389,0.5,3.97,98.56,-1.0875290000000002,6139075.0,100.02,99.73,-3.248395,-4.5537519999999985,3890.43,4.8,105.19,8.37,6.22,4.58,0.201,1.5
-1.327504,5.4073873,2016/4/19,459.6,173.64,-6.076389,0.5,3.97,98.56,-1.0875290000000002,6139075.0,100.02,99.73,-3.248395,-4.5537519999999985,3890.43,4.8,105.19,8.37,6.22,4.58,0.201,1.5
-1.2111481,5.279619,2016/4/20,459.6,173.64,-6.076389,0.5,3.97,98.56,-1.0875290000000002,6139075.0,100.02,99.73,-3.248395,-4.5537519999999985,3890.43,4.8,105.19,8.37,6.22,4.58,0.201,1.5
-1.368606,5.4341855,2016/4/21,459.6,173.64,-6.076389,0.5,3.97,98.56,-1.0875290000000002,6139075.0,100.02,99.73,-3.248395,-4.5537519999999985,3890.43,4.8,105.19,8.37,6.22,4.58,0.201,1.5
-1.1998261,5.190817,2016/4/22,459.6,173.64,-6.076389,0.5,3.97,98.56,-1.0875290000000002,6139075.0,100.02,99.73,-3.248395,-4.5537519999999985,3890.43,4.8,105.19,8.37,6.22,4.58,0.201,1.5
-1.2615701,5.280629,2016/4/25,467.0,179.65,-6.076389,0.5,3.97,98.56,-1.0875290000000002,6139075.0,100.02,99.73,-3.248395,-4.5537519999999985,3890.43,4.8,105.19,8.37,6.22,4.58,0.201,1.5
-1.3422186,5.4086995,2016/4/26,467.0,179.65,-6.076389,0.5,3.97,98.56,-1.0875290000000002,6139075.0,100.02,99.73,-3.248395,-4.5537519999999985,3890.43,4.8,105.19,8.37,6.22,4.58,0.201,1.5
-1.2027978,5.23411,2016/4/27,467.0,179.65,-6.076389,0.5,3.97,98.56,-1.0875290000000002,6139075.0,100.02,99.73,-3.248395,-4.5537519999999985,3890.43,4.8,105.19,8.37,6.22,4.58,0.201,1.5
-1.3099848,5.4154773,2016/4/28,467.0,179.65,-6.076389,0.5,3.97,98.56,-1.0875290000000002,6139075.0,100.02,99.73,-3.248395,-4.5537519999999985,3890.43,4.8,105.19,8.37,6.22,4.58,0.201,1.5
-1.2923297,5.398514,2016/4/29,467.0,179.65,-6.076389,0.5,3.97,98.56,-1.0875290000000002,6139075.0,100.02,99.73,-3.248395,-4.5537519999999985,3890.43,4.8,105.19,8.37,6.22,4.58,0.201,1.5
-1.4027487,6.0881624,2016/5/3,478.0,184.61,1.0338889999999998,4.52,3.96,120.83,-2.051331,6167246.0,99.97,99.35,-1.40582,-2.578216,3890.43,3.5,105.97,7.91,5.72,3.88,0.201,1.5
-1.5486888,6.304656,2016/5/4,478.0,184.61,1.0338889999999998,4.52,3.96,120.83,-2.051331,6167246.0,99.97,99.35,-1.40582,-2.578216,3890.43,3.5,105.97,7.91,5.72,3.88,0.201,1.5
-1.4124464,6.0982885,2016/5/5,478.0,184.61,1.0338889999999998,4.52,3.96,120.83,-2.051331,6167246.0,99.97,99.35,-1.40582,-2.578216,3890.43,3.5,105.97,7.91,5.72,3.88,0.201,1.5
-1.418825,6.124257,2016/5/6,478.0,184.61,1.0338889999999998,4.52,3.96,120.83,-2.051331,6167246.0,99.97,99.35,-1.40582,-2.578216,3890.43,3.5,105.97,7.91,5.72,3.88,0.201,1.5
-1.4492924,6.1789722,2016/5/9,453.2,179.91,1.0338889999999998,4.52,3.96,120.83,-2.051331,6167246.0,99.97,99.35,-1.40582,-2.578216,3890.43,3.5,105.97,7.91,5.72,3.88,0.201,1.5
-1.3647991,6.014721,2016/5/10,453.2,179.91,1.0338889999999998,4.52,3.96,120.83,-2.051331,6167246.0,99.97,99.35,-1.40582,-2.578216,3890.43,3.5,105.97,7.91,5.72,3.88,0.201,1.5
-1.3487624,5.9925194,2016/5/11,453.2,179.91,1.0338889999999998,4.52,3.96,120.83,-2.051331,6167246.0,99.97,99.35,-1.40582,-2.578216,3890.43,3.5,105.97,7.91,5.72,3.88,0.201,1.5
-1.0418866,5.589531,2016/5/12,453.2,179.91,1.0338889999999998,4.52,3.96,120.83,-2.051331,6167246.0,99.97,99.35,-1.40582,-2.578216,3890.43,3.5,105.97,7.91,5.72,3.88,0.201,1.5
-0.3839572,4.596782,2016/5/13,453.2,179.91,1.0338889999999998,4.52,3.96,120.83,-2.051331,6167246.0,99.97,99.35,-1.40582,-2.578216,3890.43,3.5,105.97,7.91,5.72,3.88,0.201,1.5
-1.1659344,5.754242,2016/5/16,465.0,182.55,1.0338889999999998,4.52,3.96,120.83,-2.051331,6167246.0,99.97,99.35,-1.40582,-2.578216,3890.43,3.5,105.97,7.91,5.72,3.88,0.201,1.5
-1.1464566,5.7167597,2016/5/17,465.0,182.55,1.0338889999999998,4.52,3.96,120.83,-2.051331,6167246.0,99.97,99.35,-1.40582,-2.578216,3890.43,3.5,105.97,7.91,5.72,3.88,0.201,1.5
-1.2963269,5.9523015,2016/5/18,465.0,182.55,1.0338889999999998,4.52,3.96,120.83,-2.051331,6167246.0,99.97,99.35,-1.40582,-2.578216,3890.43,3.5,105.97,7.91,5.72,3.88,0.201,1.5
-1.4269675,6.1414413,2016/5/19,465.0,182.55,1.0338889999999998,4.52,3.96,120.83,-2.051331,6167246.0,99.97,99.35,-1.40582,-2.578216,3890.43,3.5,105.97,7.91,5.72,3.88,0.201,1.5
-1.2066647,5.8377585,2016/5/20,465.0,182.55,1.0338889999999998,4.52,3.96,120.83,-2.051331,6167246.0,99.97,99.35,-1.40582,-2.578216,3890.43,3.5,105.97,7.91,5.72,3.88,0.201,1.5
-1.1784824,5.783278,2016/5/23,467.6,184.21,1.0338889999999998,4.52,3.96,120.83,-2.051331,6167246.0,99.97,99.35,-1.40582,-2.578216,3890.43,3.5,105.97,7.91,5.72,3.88,0.201,1.5
-1.323515,6.054198,2016/5/24,467.6,184.21,1.0338889999999998,4.52,3.96,120.83,-2.051331,6167246.0,99.97,99.35,-1.40582,-2.578216,3890.43,3.5,105.97,7.91,5.72,3.88,0.201,1.5
-1.1935288,5.7419195,2016/5/25,467.6,184.21,1.0338889999999998,4.52,3.96,120.83,-2.051331,6167246.0,99.97,99.35,-1.40582,-2.578216,3890.43,3.5,105.97,7.91,5.72,3.88,0.201,1.5
-1.2636663,5.929134,2016/5/26,467.6,184.21,1.0338889999999998,4.52,3.96,120.83,-2.051331,6167246.0,99.97,99.35,-1.40582,-2.578216,3890.43,3.5,105.97,7.91,5.72,3.88,0.201,1.5
-1.1616093,5.758727,2016/5/27,467.6,184.21,1.0338889999999998,4.52,3.96,120.83,-2.051331,6167246.0,99.97,99.35,-1.40582,-2.578216,3890.43,3.5,105.97,7.91,5.72,3.88,0.201,1.5
-1.0286655,5.5401416,2016/5/30,481.4,186.14,1.0338889999999998,4.52,3.96,120.83,-2.051331,6167246.0,99.97,99.35,-1.40582,-2.578216,3890.43,3.5,105.97,7.91,5.72,3.88,0.201,1.5
-1.2272013,5.7971706,2016/5/31,481.4,186.14,1.0338889999999998,4.52,3.96,120.83,-2.051331,6167246.0,99.97,99.35,-1.40582,-2.578216,3890.43,3.5,105.97,7.91,5.72,3.88,0.201,1.5
-1.0153635,5.6000457,2016/6/1,481.4,186.14,-2.932882,0.94,3.96,98.61,-2.772601,6199631.0,99.97,99.7,-1.666177,-2.415784,3890.43,3.58,106.87,7.86,5.91,4.65,0.201,1.5
-0.90501565,5.456502,2016/6/2,481.4,186.14,-2.932882,0.94,3.96,98.61,-2.772601,6199631.0,99.97,99.7,-1.666177,-2.415784,3890.43,3.58,106.87,7.86,5.91,4.65,0.201,1.5
-1.1844281,5.8359656,2016/6/3,481.4,186.14,-2.932882,0.94,3.96,98.61,-2.772601,6199631.0,99.97,99.7,-1.666177,-2.415784,3890.43,3.58,106.87,7.86,5.91,4.65,0.201,1.5
-1.3656379,6.1522403,2016/6/4,497.2,188.67,-2.932882,0.94,3.96,98.61,-2.772601,6199631.0,99.97,99.7,-1.666177,-2.415784,3890.43,3.58,106.87,7.86,5.91,4.65,0.201,1.5
-1.0961761,5.809388,2016/6/6,497.2,188.67,-2.932882,0.94,3.96,98.61,-2.772601,6199631.0,99.97,99.7,-1.666177,-2.415784,3890.43,3.58,106.87,7.86,5.91,4.65,0.201,1.5
-0.9661272,5.5889826,2016/6/7,497.2,188.67,-2.932882,0.94,3.96,98.61,-2.772601,6199631.0,99.97,99.7,-1.666177,-2.415784,3890.43,3.58,106.87,7.86,5.91,4.65,0.201,1.5
-1.2551591,5.9865847,2016/6/8,497.2,188.67,-2.932882,0.94,3.96,98.61,-2.772601,6199631.0,99.97,99.7,-1.666177,-2.415784,3890.43,3.58,106.87,7.86,5.91,4.65,0.201,1.5
-1.4646264,6.34533,2016/6/13,495.0,192.89,-2.932882,0.94,3.96,98.61,-2.772601,6199631.0,99.97,99.7,-1.666177,-2.415784,3890.43,3.58,106.87,7.86,5.91,4.65,0.201,1.5
-1.2193769,6.0436354,2016/6/14,495.0,192.89,-2.932882,0.94,3.96,98.61,-2.772601,6199631.0,99.97,99.7,-1.666177,-2.415784,3890.43,3.58,106.87,7.86,5.91,4.65,0.201,1.5
-1.0323107,5.7868595,2016/6/15,495.0,192.89,-2.932882,0.94,3.96,98.61,-2.772601,6199631.0,99.97,99.7,-1.666177,-2.415784,3890.43,3.58,106.87,7.86,5.91,4.65,0.201,1.5
-1.3024288,6.194933,2016/6/16,495.0,192.89,-2.932882,0.94,3.96,98.61,-2.772601,6199631.0,99.97,99.7,-1.666177,-2.415784,3890.43,3.58,106.87,7.86,5.91,4.65,0.201,1.5
-0.850833,5.5202303,2016/6/17,495.0,192.89,-2.932882,0.94,3.96,98.61,-2.772601,6199631.0,99.97,99.7,-1.666177,-2.415784,3890.43,3.58,106.87,7.86,5.91,4.65,0.201,1.5
-1.1463764,5.9511433,2016/6/20,481.2,192.38,-2.932882,0.94,3.96,98.61,-2.772601,6199631.0,99.97,99.7,-1.666177,-2.415784,3890.43,3.58,106.87,7.86,5.91,4.65,0.201,1.5
-0.79046994,5.4662585,2016/6/21,481.2,192.38,-2.932882,0.94,3.96,98.61,-2.772601,6199631.0,99.97,99.7,-1.666177,-2.415784,3890.43,3.58,106.87,7.86,5.91,4.65,0.201,1.5
-1.1028003,5.85432,2016/6/22,481.2,192.38,-2.932882,0.94,3.96,98.61,-2.772601,6199631.0,99.97,99.7,-1.666177,-2.415784,3890.43,3.58,106.87,7.86,5.91,4.65,0.201,1.5
-1.1218494,5.93669,2016/6/23,481.2,192.38,-2.932882,0.94,3.96,98.61,-2.772601,6199631.0,99.97,99.7,-1.666177,-2.415784,3890.43,3.58,106.87,7.86,5.91,4.65,0.201,1.5
-1.4492701,6.4201984,2016/6/24,481.2,192.38,-2.932882,0.94,3.96,98.61,-2.772601,6199631.0,99.97,99.7,-1.666177,-2.415784,3890.43,3.58,106.87,7.86,5.91,4.65,0.201,1.5
-1.2473403,6.0608215,2016/6/27,454.6,188.79,-2.932882,0.94,3.96,98.61,-2.772601,6199631.0,99.97,99.7,-1.666177,-2.415784,3890.43,3.58,106.87,7.86,5.91,4.65,0.201,1.5
-1.3507568,6.1146307,2016/6/28,454.6,188.79,-2.932882,0.94,3.96,98.61,-2.772601,6199631.0,99.97,99.7,-1.666177,-2.415784,3890.43,3.58,106.87,7.86,5.91,4.65,0.201,1.5
-1.0656037,5.792705,2016/6/29,454.6,188.79,-2.932882,0.94,3.96,98.61,-2.772601,6199631.0,99.97,99.7,-1.666177,-2.415784,3890.43,3.58,106.87,7.86,5.91,4.65,0.201,1.5
-1.2872393,6.030906,2016/6/30,454.6,188.79,-2.932882,0.94,3.96,98.61,-2.772601,6199631.0,99.97,99.7,-1.666177,-2.415784,3890.43,3.58,106.87,7.86,5.91,4.65,0.201,1.5
-0.75927025,5.115465,2016/7/1,454.6,188.79,-9.037433,-0.11,3.95,101.26,-1.896822,6230736.0,100.15,99.93,-1.862619,-2.401789,4037.34,3.6,107.75,6.46,6.32,4.71,0.17800000000000002,1.375
-1.253529,5.9045196,2016/7/4,416.2,194.26,-9.037433,-0.11,3.95,101.26,-1.896822,6230736.0,100.15,99.93,-1.862619,-2.401789,4037.34,3.6,107.75,6.46,6.32,4.71,0.17800000000000002,1.375
-1.3548163,6.0779333,2016/7/5,416.2,194.26,-9.037433,-0.11,3.95,101.26,-1.896822,6230736.0,100.15,99.93,-1.862619,-2.401789,4037.34,3.6,107.75,6.46,6.32,4.71,0.17800000000000002,1.375
-1.4189384,6.181345,2016/7/6,416.2,194.26,-9.037433,-0.11,3.95,101.26,-1.896822,6230736.0,100.15,99.93,-1.862619,-2.401789,4037.34,3.6,107.75,6.46,6.32,4.71,0.17800000000000002,1.375
-1.2399892,5.929029,2016/7/7,416.2,194.26,-9.037433,-0.11,3.95,101.26,-1.896822,6230736.0,100.15,99.93,-1.862619,-2.401789,4037.34,3.6,107.75,6.46,6.32,4.71,0.17800000000000002,1.375
-0.9173011,5.356493,2016/7/11,420.6,187.17,-9.037433,-0.11,3.95,101.26,-1.896822,6230736.0,100.15,99.93,-1.862619,-2.401789,4037.34,3.6,107.75,6.46,6.32,4.71,0.17800000000000002,1.375
-0.98135,5.4325113,2016/7/12,420.6,187.17,-9.037433,-0.11,3.95,101.26,-1.896822,6230736.0,100.15,99.93,-1.862619,-2.401789,4037.34,3.6,107.75,6.46,6.32,4.71,0.17800000000000002,1.375
