latent_dim1,latent_dim2,日期,日本M2+CD年增率,日本M1年增率,日本貼現率(月底值),韓國失業率,韓國消費者信心指數,韓國消費者物價指數年增率,韓國PPI,韓國GDP年增率,韓國出口貿易金額,韓國進口貿易金額,韓國M2,道瓊收盤,那斯達克收盤,S&P收盤,日經收盤,韓股收盤,台股收盤
-1.034377,3.105947,2015/9/24,3.8,5.4,0.3,3.2,103.0,0.6,100.33,3.0,43432.31200000001,34540.504,2230000.7,16201.32,4734.48,1932.24,17571.83,1947.1,8123.1
-1.0253837,3.1086679,2015/9/25,3.8,5.4,0.3,3.2,103.0,0.6,100.33,3.0,43432.31200000001,34540.504,2230000.7,16314.67,4686.5,1931.34,17880.51,1942.85,8132.35
-0.85125387,3.279684,2015/9/30,3.8,5.4,0.3,3.2,103.0,0.6,100.33,3.0,43432.31200000001,34540.504,2230000.7,16284.7,4620.17,1920.03,17388.15,1962.81,8181.24
-0.8354349,3.3301213,2015/10/1,3.7,5.4,0.3,3.1,105.0,0.9,99.65,3.2,43352.046,36762.975,2232432.0,16272.01,4627.08,1923.82,17722.42,1979.32,8295.94
-0.9427554,3.2329593,2015/10/2,3.7,5.4,0.3,3.1,105.0,0.9,99.65,3.2,43352.046,36762.975,2232432.0,16472.37,4707.77,1951.36,17725.13,1969.68,8305.03
-0.8951133,3.269332,2015/10/5,3.7,5.4,0.3,3.1,105.0,0.9,99.65,3.2,43352.046,36762.975,2232432.0,16776.43,4781.26,1987.05,18005.49,1978.25,8352.36
-0.892664,3.2663002,2015/10/6,3.7,5.4,0.3,3.1,105.0,0.9,99.65,3.2,43352.046,36762.975,2232432.0,16790.19,4748.36,1979.92,18186.1,1990.65,8394.1
-0.9004237,3.24586,2015/10/7,3.7,5.4,0.3,3.1,105.0,0.9,99.65,3.2,43352.046,36762.975,2232432.0,16912.29,4791.15,1995.83,18322.98,2005.84,8495.23
-1.007858,3.1675553,2015/10/8,3.7,5.4,0.3,3.1,105.0,0.9,99.65,3.2,43352.046,36762.975,2232432.0,17050.75,4810.79,2013.43,18141.17,2019.53,8445.96
-1.069269,3.086579,2015/10/12,3.7,5.4,0.3,3.1,105.0,0.9,99.65,3.2,43352.046,36762.975,2232432.0,17131.86,4838.64,2017.46,18438.67,2021.63,8573.72
-1.0428872,3.1211717,2015/10/13,3.7,5.4,0.3,3.1,105.0,0.9,99.65,3.2,43352.046,36762.975,2232432.0,17081.89,4796.61,2003.69,18234.74,2019.05,8567.92
-1.0637903,3.1119213,2015/10/14,3.7,5.4,0.3,3.1,105.0,0.9,99.65,3.2,43352.046,36762.975,2232432.0,16924.75,4782.85,1994.24,17891.0,2009.55,8522.51
-1.0058056,3.156373,2015/10/15,3.7,5.4,0.3,3.1,105.0,0.9,99.65,3.2,43352.046,36762.975,2232432.0,17141.75,4870.1,2023.86,18096.9,2033.27,8601.52
-1.0133812,3.1563838,2015/10/16,3.7,5.4,0.3,3.1,105.0,0.9,99.65,3.2,43352.046,36762.975,2232432.0,17215.97,4886.69,2033.11,18291.8,2030.26,8604.95
-1.0652534,3.1091306,2015/10/19,3.7,5.4,0.3,3.1,105.0,0.9,99.65,3.2,43352.046,36762.975,2232432.0,17230.54,4905.47,2033.66,18131.23,2030.27,8631.5
-0.97732186,3.1941805,2015/10/20,3.7,5.4,0.3,3.1,105.0,0.9,99.65,3.2,43352.046,36762.975,2232432.0,17217.11,4880.97,2030.77,18207.15,2039.36,8653.6
-1.0707775,3.1027424,2015/10/21,3.7,5.4,0.3,3.1,105.0,0.9,99.65,3.2,43352.046,36762.975,2232432.0,17168.61,4840.12,2018.94,18554.28,2042.98,8609.23
-1.0202689,3.1588297,2015/10/22,3.7,5.4,0.3,3.1,105.0,0.9,99.65,3.2,43352.046,36762.975,2232432.0,17489.16,4920.05,2052.51,18435.87,2023.0,8608.46
-0.99898857,3.1670318,2015/10/23,3.7,5.4,0.3,3.1,105.0,0.9,99.65,3.2,43352.046,36762.975,2232432.0,17646.7,5031.86,2075.15,18825.3,2040.4,8673.81
-1.0766243,3.0927656,2015/10/26,3.7,5.4,0.3,3.1,105.0,0.9,99.65,3.2,43352.046,36762.975,2232432.0,17623.05,5034.7,2071.18,18947.12,2048.08,8745.36
-1.1852099,2.8859203,2015/10/27,3.7,5.4,0.3,3.1,105.0,0.9,99.65,3.2,43352.046,36762.975,2232432.0,17581.43,5030.15,2065.89,18777.04,2044.65,8701.32
-1.0961446,3.0702987,2015/10/28,3.7,5.4,0.3,3.1,105.0,0.9,99.65,3.2,43352.046,36762.975,2232432.0,17779.52,5095.69,2090.35,18903.02,2042.51,8665.99
-1.0252119,3.1719298,2015/10/29,3.7,5.4,0.3,3.1,105.0,0.9,99.65,3.2,43352.046,36762.975,2232432.0,17755.8,5074.27,2089.41,18935.71,2034.16,8571.08
-1.0535264,3.1139243,2015/10/30,3.7,5.4,0.3,3.1,105.0,0.9,99.65,3.2,43352.046,36762.975,2232432.0,17663.54,5053.75,2079.36,19083.1,2029.47,8554.31
-0.9602848,3.1225817,2015/11/2,3.3,4.9,0.3,3.1,105.0,1.0,99.25,3.2,44285.052,34049.682,2242848.2,17828.76,5127.15,2104.05,18683.24,2035.24,8614.77
-0.96366286,3.1239016,2015/11/3,3.3,4.9,0.3,3.1,105.0,1.0,99.25,3.2,44285.052,34049.682,2242848.2,17918.15,5145.13,2109.79,18683.24,2048.4,8713.19
-0.8168965,3.3007865,2015/11/4,3.3,4.9,0.3,3.1,105.0,1.0,99.25,3.2,44285.052,34049.682,2242848.2,17867.58,5142.48,2102.31,18926.91,2052.77,8857.02
-0.9293416,3.1856651,2015/11/5,3.3,4.9,0.3,3.1,105.0,1.0,99.25,3.2,44285.052,34049.682,2242848.2,17863.43,5127.74,2099.93,19116.41,2049.41,8850.18
-1.0591816,3.017892,2015/11/6,3.3,4.9,0.3,3.1,105.0,1.0,99.25,3.2,44285.052,34049.682,2242848.2,17910.33,5147.12,2099.2,19265.6,2041.07,8693.57
-0.9574642,3.1458383,2015/11/9,3.3,4.9,0.3,3.1,105.0,1.0,99.25,3.2,44285.052,34049.682,2242848.2,17730.48,5095.3,2078.58,19642.74,2025.7,8642.48
-1.0347192,3.0510669,2015/11/10,3.3,4.9,0.3,3.1,105.0,1.0,99.25,3.2,44285.052,34049.682,2242848.2,17758.21,5083.24,2081.72,19671.26,1996.59,8536.9
-0.97863364,3.1400485,2015/11/11,3.3,4.9,0.3,3.1,105.0,1.0,99.25,3.2,44285.052,34049.682,2242848.2,17702.22,5067.02,2075.0,19691.39,1997.27,8415.01
-0.95323694,3.18336,2015/11/12,3.3,4.9,0.3,3.1,105.0,1.0,99.25,3.2,44285.052,34049.682,2242848.2,17448.07,5005.08,2045.97,19697.77,1993.36,8428.09
-1.0306492,3.0927668,2015/11/13,3.3,4.9,0.3,3.1,105.0,1.0,99.25,3.2,44285.052,34049.682,2242848.2,17245.24,4927.88,2023.04,19596.91,1973.29,8329.5
-0.95284194,3.1850016,2015/11/16,3.3,4.9,0.3,3.1,105.0,1.0,99.25,3.2,44285.052,34049.682,2242848.2,17483.01,4984.62,2053.19,19393.69,1943.02,8295.4
-0.8976875,3.2539725,2015/11/17,3.3,4.9,0.3,3.1,105.0,1.0,99.25,3.2,44285.052,34049.682,2242848.2,17489.5,4986.02,2050.44,19630.63,1963.58,8419.42
-1.0409257,3.0647194,2015/11/18,3.3,4.9,0.3,3.1,105.0,1.0,99.25,3.2,44285.052,34049.682,2242848.2,17737.16,5075.2,2083.58,19649.18,1962.88,8340.47
-0.8624774,3.2989447,2015/11/19,3.3,4.9,0.3,3.1,105.0,1.0,99.25,3.2,44285.052,34049.682,2242848.2,17732.75,5073.64,2081.24,19859.81,1988.91,8477.2
-0.9417228,3.1947212,2015/11/20,3.3,4.9,0.3,3.1,105.0,1.0,99.25,3.2,44285.052,34049.682,2242848.2,17823.81,5104.92,2089.17,19879.81,1989.86,8465.45
-0.9152551,3.2358587,2015/11/23,3.3,4.9,0.3,3.1,105.0,1.0,99.25,3.2,44285.052,34049.682,2242848.2,17792.68,5102.48,2086.59,19879.81,2003.7,8485.73
-1.0276265,3.1040199,2015/11/24,3.3,4.9,0.3,3.1,105.0,1.0,99.25,3.2,44285.052,34049.682,2242848.2,17812.19,5102.81,2089.14,19924.89,2016.29,8400.14
-1.0212125,3.1321273,2015/11/25,3.3,4.9,0.3,3.1,105.0,1.0,99.25,3.2,44285.052,34049.682,2242848.2,17813.39,5116.14,2088.87,19847.58,2009.42,8386.13
-0.8358012,3.3190408,2015/11/26,3.3,4.9,0.3,3.1,105.0,1.0,99.25,3.2,44285.052,34049.682,2242848.2,17813.39,5116.14,2088.87,19944.41,2030.68,8484.9
-0.9232186,3.2265272,2015/11/27,3.3,4.9,0.3,3.1,105.0,1.0,99.25,3.2,44285.052,34049.682,2242848.2,17798.49,5127.52,2090.11,19883.94,2028.99,8398.4
-1.089616,2.9573178,2015/11/30,3.3,4.9,0.3,3.1,105.0,1.0,99.25,3.2,44285.052,34049.682,2242848.2,17719.92,5108.67,2080.41,19747.47,1991.97,8320.61
-1.1034977,3.7083063,2015/12/1,3.1,4.5,0.3,3.2,102.0,1.3,99.02,3.2,42379.843,35462.311,2246070.1,17888.35,5156.31,2102.63,20012.4,2023.93,8463.3
-1.0907108,3.7159169,2015/12/2,3.1,4.5,0.3,3.2,102.0,1.3,99.02,3.2,42379.843,35462.311,2246070.1,17729.68,5123.22,2079.51,19938.13,2009.29,8457.4
-1.07085,3.7091825,2015/12/3,3.1,4.5,0.3,3.2,102.0,1.3,99.02,3.2,42379.843,35462.311,2246070.1,17477.67,5037.53,2049.62,19939.9,1994.07,8456.06
-1.1144335,3.7167828,2015/12/4,3.1,4.5,0.3,3.2,102.0,1.3,99.02,3.2,42379.843,35462.311,2246070.1,17847.63,5142.27,2091.69,19504.48,1974.4,8398.6
-1.0187083,3.701404,2015/12/7,3.1,4.5,0.3,3.2,102.0,1.3,99.02,3.2,42379.843,35462.311,2246070.1,17730.51,5101.81,2077.07,19698.15,1963.67,8454.27
-1.143591,3.7441125,2015/12/8,3.1,4.5,0.3,3.2,102.0,1.3,99.02,3.2,42379.843,35462.311,2246070.1,17568.0,5098.24,2063.59,19492.6,1949.04,8343.86
-1.1429498,3.7487786,2015/12/9,3.1,4.5,0.3,3.2,102.0,1.3,99.02,3.2,42379.843,35462.311,2246070.1,17492.3,5022.87,2047.62,19301.07,1948.24,8229.62
-1.1385041,3.755291,2015/12/10,3.1,4.5,0.3,3.2,102.0,1.3,99.02,3.2,42379.843,35462.311,2246070.1,17574.75,5045.17,2052.23,19046.55,1952.07,8216.17
-1.0732533,3.7379653,2015/12/11,3.1,4.5,0.3,3.2,102.0,1.3,99.02,3.2,42379.843,35462.311,2246070.1,17265.21,4933.47,2012.37,19230.48,1948.62,8115.89
-1.095659,3.7254183,2015/12/14,3.1,4.5,0.3,3.2,102.0,1.3,99.02,3.2,42379.843,35462.311,2246070.1,17368.5,4952.23,2021.94,18883.42,1927.82,8040.16
-1.054524,3.7302938,2015/12/15,3.1,4.5,0.3,3.2,102.0,1.3,99.02,3.2,42379.843,35462.311,2246070.1,17524.91,4995.36,2043.41,18565.9,1932.97,8073.35
-0.94728786,3.6669745,2015/12/16,3.1,4.5,0.3,3.2,102.0,1.3,99.02,3.2,42379.843,35462.311,2246070.1,17749.09,5071.13,2073.07,19049.91,1969.4,8184.66
-1.0498174,3.7110817,2015/12/17,3.1,4.5,0.3,3.2,102.0,1.3,99.02,3.2,42379.843,35462.311,2246070.1,17495.84,5002.55,2041.89,19353.56,1977.96,8319.67
-1.065212,3.7154853,2015/12/18,3.1,4.5,0.3,3.2,102.0,1.3,99.02,3.2,42379.843,35462.311,2246070.1,17128.55,4923.08,2005.55,18986.8,1975.32,8257.32
-1.1290008,3.7343576,2015/12/21,3.1,4.5,0.3,3.2,102.0,1.3,99.02,3.2,42379.843,35462.311,2246070.1,17251.62,4968.92,2021.15,18916.02,1981.19,8282.17
-1.0524805,3.7076602,2015/12/22,3.1,4.5,0.3,3.2,102.0,1.3,99.02,3.2,42379.843,35462.311,2246070.1,17417.27,5001.11,2038.97,18886.7,1992.56,8292.74
-1.0169171,3.6899114,2015/12/23,3.1,4.5,0.3,3.2,102.0,1.3,99.02,3.2,42379.843,35462.311,2246070.1,17602.61,5045.93,2064.29,18886.7,1999.22,8315.7
-0.9413976,3.6779122,2015/12/24,3.1,4.5,0.3,3.2,102.0,1.3,99.02,3.2,42379.843,35462.311,2246070.1,17552.17,5048.49,2060.99,18789.69,1990.65,8324.36
-0.98808235,3.7021196,2015/12/25,3.1,4.5,0.3,3.2,102.0,1.3,99.02,3.2,42379.843,35462.311,2246070.1,17552.17,5048.49,2060.99,18769.06,1990.65,8363.28
-0.99361086,3.7000937,2015/12/28,3.1,4.5,0.3,3.2,102.0,1.3,99.02,3.2,42379.843,35462.311,2246070.1,17528.27,5040.98,2056.5,18873.35,1964.06,8358.49
-1.092981,3.721204,2015/12/29,3.1,4.5,0.3,3.2,102.0,1.3,99.02,3.2,42379.843,35462.311,2246070.1,17720.98,5107.94,2078.36,18982.23,1966.31,8293.91
-1.0270256,3.7021217,2015/12/30,3.1,4.5,0.3,3.2,102.0,1.3,99.02,3.2,42379.843,35462.311,2246070.1,17603.87,5065.85,2063.36,19033.71,1961.31,8279.99
-0.9364396,3.6685445,2015/12/31,3.1,4.5,0.3,3.2,102.0,1.3,99.02,3.2,42379.843,35462.311,2246070.1,17425.03,5007.41,2043.94,19033.71,1961.31,8338.06
-0.9672092,4.1711946,2016/1/4,3.2,4.5,0.3,3.7,100.0,0.8,98.48,2.9,36260.42,31321.901,2261356.4,17148.94,4903.09,2012.66,18450.98,1918.76,8114.26
-0.8811634,4.0881624,2016/1/5,3.2,4.5,0.3,3.7,100.0,0.8,98.48,2.9,36260.42,31321.901,2261356.4,17158.66,4891.43,2016.71,18374.0,1930.53,8075.11
-0.90429056,4.1402407,2016/1/6,3.2,4.5,0.3,3.7,100.0,0.8,98.48,2.9,36260.42,31321.901,2261356.4,16906.51,4835.77,1990.26,18191.32,1925.43,7990.39
-1.0521015,4.2930603,2016/1/7,3.2,4.5,0.3,3.7,100.0,0.8,98.48,2.9,36260.42,31321.901,2261356.4,16514.1,4689.43,1943.09,17767.34,1904.33,7852.06
-1.129847,4.355105,2016/1/8,3.2,4.5,0.3,3.7,100.0,0.8,98.48,2.9,36260.42,31321.901,2261356.4,16346.45,4643.63,1922.03,17697.96,1917.62,7893.97
-1.3233324,4.472237,2016/1/11,3.2,4.5,0.3,3.7,100.0,0.8,98.48,2.9,36260.42,31321.901,2261356.4,16398.57,4637.99,1923.67,17697.96,1894.84,7788.42
-1.2852824,4.4284434,2016/1/12,3.2,4.5,0.3,3.7,100.0,0.8,98.48,2.9,36260.42,31321.901,2261356.4,16516.22,4685.92,1938.68,17218.96,1890.86,7768.45
-0.8780632,4.0656705,2016/1/13,3.2,4.5,0.3,3.7,100.0,0.8,98.48,2.9,36260.42,31321.901,2261356.4,16151.41,4526.06,1890.28,17715.63,1916.28,7824.61
-0.99201524,4.1930556,2016/1/14,3.2,4.5,0.3,3.7,100.0,0.8,98.48,2.9,36260.42,31321.901,2261356.4,16379.05,4615.0,1921.84,17240.95,1900.01,7742.88
-1.1843641,4.3990326,2016/1/15,3.2,4.5,0.3,3.7,100.0,0.8,98.48,2.9,36260.42,31321.901,2261356.4,15988.08,4488.42,1880.33,17147.11,1878.87,7762.01
-1.0915046,4.312561,2016/1/18,3.2,4.5,0.3,3.7,100.0,0.8,98.48,2.9,36260.42,31321.901,2261356.4,15988.08,4488.42,1880.33,16955.57,1878.45,7811.18
-0.9860769,4.161284,2016/1/19,3.2,4.5,0.3,3.7,100.0,0.8,98.48,2.9,36260.42,31321.901,2261356.4,16016.02,4476.95,1881.33,17048.37,1889.64,7854.88
-1.0105205,4.2391796,2016/1/20,3.2,4.5,0.3,3.7,100.0,0.8,98.48,2.9,36260.42,31321.901,2261356.4,15766.74,4471.69,1859.33,16416.19,1845.45,7699.12
-0.98974466,4.2480607,2016/1/21,3.2,4.5,0.3,3.7,100.0,0.8,98.48,2.9,36260.42,31321.901,2261356.4,15882.68,4472.06,1868.99,16017.26,1840.53,7664.01
-1.0121993,4.198728,2016/1/22,3.2,4.5,0.3,3.7,100.0,0.8,98.48,2.9,36260.42,31321.901,2261356.4,16093.51,4591.18,1906.9,16958.53,1879.43,7756.18
-0.85751915,4.0623455,2016/1/25,3.2,4.5,0.3,3.7,100.0,0.8,98.48,2.9,36260.42,31321.901,2261356.4,15885.22,4518.49,1877.08,17110.91,1893.43,7894.15
-1.0409477,4.2380924,2016/1/26,3.2,4.5,0.3,3.7,100.0,0.8,98.48,2.9,36260.42,31321.901,2261356.4,16167.23,4567.67,1903.63,16708.9,1871.69,7828.67
-0.78314,3.974419,2016/1/27,3.2,4.5,0.3,3.7,100.0,0.8,98.48,2.9,36260.42,31321.901,2261356.4,15944.46,4468.17,1882.95,17163.92,1897.87,7849.83
-0.5138135,3.7063046,2016/1/28,3.2,4.5,0.3,3.7,100.0,0.8,98.48,2.9,36260.42,31321.901,2261356.4,16069.64,4506.68,1893.36,17041.45,1906.94,7905.1
-0.7681354,3.9556203,2016/1/29,3.2,4.5,0.3,3.7,100.0,0.8,98.48,2.9,36260.42,31321.901,2261356.4,16466.3,4613.95,1940.24,17518.3,1912.06,8080.6
-0.9172235,4.0974293,2016/1/30,3.2,4.5,0.3,3.7,100.0,0.8,98.48,2.9,36260.42,31321.901,2261356.4,16466.3,4613.95,1940.24,17518.3,1912.06,8145.21
-1.199603,4.7026167,2016/2/1,3.2,4.9,0.3,4.9,97.9,1.3,98.48,2.9,35924.541,29163.323,2285313.5,16449.18,4620.37,1939.38,17865.23,1924.82,8156.96
-1.0211564,4.394811,2016/2/2,3.2,4.9,0.3,4.9,97.9,1.3,98.48,2.9,35924.541,29163.323,2285313.5,16153.54,4516.95,1903.03,17750.68,1906.6,8131.24
-1.3203297,4.986251,2016/2/3,3.2,4.9,0.3,4.9,97.9,1.3,98.48,2.9,35924.541,29163.323,2285313.5,16336.66,4504.24,1912.53,17191.25,1890.67,8063.0
-1.0225307,4.551643,2016/2/15,3.2,4.9,0.3,4.9,97.9,1.3,98.48,2.9,35924.541,29163.323,2285313.5,15973.84,4337.51,1864.78,16022.58,1862.2,8066.51
-1.1397418,4.7565427,2016/2/16,3.2,4.9,0.3,4.9,97.9,1.3,98.48,2.9,35924.541,29163.323,2285313.5,16196.41,4435.96,1895.58,16054.43,1888.3,8212.07
-1.1906354,4.8770103,2016/2/17,3.2,4.9,0.3,4.9,97.9,1.3,98.48,2.9,35924.541,29163.323,2285313.5,16453.83,4534.06,1926.82,15836.36,1883.94,8214.25
-1.013344,4.571004,2016/2/18,3.2,4.9,0.3,4.9,97.9,1.3,98.48,2.9,35924.541,29163.323,2285313.5,16413.43,4487.54,1917.83,16196.8,1908.84,8314.67
-1.1779176,4.74147,2016/2/19,3.2,4.9,0.3,4.9,97.9,1.3,98.48,2.9,35924.541,29163.323,2285313.5,16391.99,4504.43,1917.78,15967.17,1916.24,8325.04
-1.23947,4.8917775,2016/2/22,3.2,4.9,0.3,4.9,97.9,1.3,98.48,2.9,35924.541,29163.323,2285313.5,16620.66,4570.61,1945.5,16111.05,1916.36,8326.68
-1.1760238,4.862876,2016/2/23,3.2,4.9,0.3,4.9,97.9,1.3,98.48,2.9,35924.541,29163.323,2285313.5,16431.78,4503.58,1921.27,16052.05,1914.22,8334.64
-1.2652619,4.94084,2016/2/24,3.2,4.9,0.3,4.9,97.9,1.3,98.48,2.9,35924.541,29163.323,2285313.5,16484.99,4542.61,1929.8,15915.79,1912.53,8282.86
-1.1927413,4.864833,2016/2/25,3.2,4.9,0.3,4.9,97.9,1.3,98.48,2.9,35924.541,29163.323,2285313.5,16697.29,4582.21,1951.7,16140.34,1918.57,8365.86
-1.1414862,4.7540812,2016/2/26,3.2,4.9,0.3,4.9,97.9,1.3,98.48,2.9,35924.541,29163.323,2285313.5,16639.97,4590.47,1948.05,16188.41,1920.16,8411.16
-1.1525723,4.8520203,2016/3/1,3.2,5.6,0.3,4.3,100.0,1.0,98.42,2.9,43002.468,33344.422999999995,2294544.7,16865.08,4689.6,1978.35,16085.51,1916.66,8485.69
-1.2758244,4.9816656,2016/3/2,3.2,5.6,0.3,4.3,100.0,1.0,98.42,2.9,43002.468,33344.422999999995,2294544.7,16899.32,4703.42,1986.45,16746.55,1947.42,8544.05
-1.153188,4.801637,2016/3/3,3.2,5.6,0.3,4.3,100.0,1.0,98.42,2.9,43002.468,33344.422999999995,2294544.7,16943.9,4707.42,1993.4,16960.16,1958.17,8611.79
-1.241166,4.9037294,2016/3/4,3.2,5.6,0.3,4.3,100.0,1.0,98.42,2.9,43002.468,33344.422999999995,2294544.7,17006.77,4717.02,1999.99,17014.78,1955.63,8643.55
-1.124737,4.7941713,2016/3/7,3.2,5.6,0.3,4.3,100.0,1.0,98.42,2.9,43002.468,33344.422999999995,2294544.7,17073.95,4708.25,2001.76,16911.32,1957.87,8659.55
-1.152975,4.860773,2016/3/8,3.2,5.6,0.3,4.3,100.0,1.0,98.42,2.9,43002.468,33344.422999999995,2294544.7,16964.1,4648.83,1979.26,16783.15,1946.12,8664.31
-1.143094,4.821708,2016/3/9,3.2,5.6,0.3,4.3,100.0,1.0,98.42,2.9,43002.468,33344.422999999995,2294544.7,17000.36,4674.38,1989.26,16642.2,1952.95,8634.11
-1.061032,4.7105055,2016/3/10,3.2,5.6,0.3,4.3,100.0,1.0,98.42,2.9,43002.468,33344.422999999995,2294544.7,16995.13,4662.16,1989.57,16852.35,1969.33,8660.7
-1.2567356,4.999666,2016/3/11,3.2,5.6,0.3,4.3,100.0,1.0,98.42,2.9,43002.468,33344.422999999995,2294544.7,17213.31,4748.47,2022.19,16938.87,1971.41,8706.14
-1.2562338,4.9955845,2016/3/14,3.2,5.6,0.3,4.3,100.0,1.0,98.42,2.9,43002.468,33344.422999999995,2294544.7,17229.13,4750.28,2019.64,17233.75,1972.27,8747.9
-1.1836983,4.94109,2016/3/15,3.2,5.6,0.3,4.3,100.0,1.0,98.42,2.9,43002.468,33344.422999999995,2294544.7,17251.53,4728.67,2015.93,17117.07,1969.97,8611.18
-1.1756779,4.8915286,2016/3/16,3.2,5.6,0.3,4.3,100.0,1.0,98.42,2.9,43002.468,33344.422999999995,2294544.7,17325.76,4763.97,2027.22,16974.45,1974.9,8699.14
-0.8469215,4.4369774,2016/3/17,3.2,5.6,0.3,4.3,100.0,1.0,98.42,2.9,43002.468,33344.422999999995,2294544.7,17481.49,4774.98,2040.59,16936.38,1987.99,8734.54
-1.1197435,4.8452373,2016/3/18,3.2,5.6,0.3,4.3,100.0,1.0,98.42,2.9,43002.468,33344.422999999995,2294544.7,17602.3,4795.65,2049.58,16724.81,1992.12,8810.71
-1.2435664,4.94866,2016/3/21,3.2,5.6,0.3,4.3,100.0,1.0,98.42,2.9,43002.468,33344.422999999995,2294544.7,17623.87,4808.87,2051.6,16724.81,1989.76,8812.7
-1.2386663,4.933797,2016/3/22,3.2,5.6,0.3,4.3,100.0,1.0,98.42,2.9,43002.468,33344.422999999995,2294544.7,17582.57,4821.66,2049.8,17048.55,1996.81,8785.68
-1.1434357,4.8517013,2016/3/23,3.2,5.6,0.3,4.3,100.0,1.0,98.42,2.9,43002.468,33344.422999999995,2294544.7,17502.59,4768.86,2036.71,17000.98,1995.12,8766.09
-1.2727203,5.046984,2016/3/24,3.2,5.6,0.3,4.3,100.0,1.0,98.42,2.9,43002.468,33344.422999999995,2294544.7,17515.73,4773.51,2035.94,16892.33,1985.97,8743.38
-1.3120041,5.0296683,2016/3/25,3.2,5.6,0.3,4.3,100.0,1.0,98.42,2.9,43002.468,33344.422999999995,2294544.7,17515.73,4773.51,2035.94,17002.75,1983.81,8704.97
-1.2400483,4.921568,2016/3/28,3.2,5.6,0.3,4.3,100.0,1.0,98.42,2.9,43002.468,33344.422999999995,2294544.7,17535.39,4766.79,2037.05,17134.37,1982.54,8690.45
-1.3349327,5.123966,2016/3/29,3.2,5.6,0.3,4.3,100.0,1.0,98.42,2.9,43002.468,33344.422999999995,2294544.7,17633.11,4846.62,2055.01,17103.53,1994.91,8617.35
-1.3042053,5.0649605,2016/3/30,3.2,5.6,0.3,4.3,100.0,1.0,98.42,2.9,43002.468,33344.422999999995,2294544.7,17716.66,4869.29,2063.95,16878.96,2002.14,8737.04
-1.2952846,5.059726,2016/3/31,3.2,5.6,0.3,4.3,100.0,1.0,98.42,2.9,43002.468,33344.422999999995,2294544.7,17685.09,4869.85,2059.74,16758.67,1995.85,8744.83
-1.4838037,5.591321,2016/4/1,3.3,6.7,0.3,3.9,101.5,1.0,98.67,3.4,41081.553,32388.783,2299081.3,17792.75,4914.54,2072.78,16164.16,1973.57,8657.55
-1.324878,5.4468803,2016/4/6,3.3,6.7,0.3,3.9,101.5,1.0,98.67,3.4,41081.553,32388.783,2299081.3,17716.05,4920.72,2066.66,15715.36,1971.32,8513.3
-1.4486104,5.5674815,2016/4/7,3.3,6.7,0.3,3.9,101.5,1.0,98.67,3.4,41081.553,32388.783,2299081.3,17541.96,4848.37,2041.91,15749.84,1973.89,8490.25
-1.3813529,5.4873896,2016/4/8,3.3,6.7,0.3,3.9,101.5,1.0,98.67,3.4,41081.553,32388.783,2299081.3,17576.96,4850.69,2047.6,15821.52,1972.05,8541.5
-1.2268445,5.291832,2016/4/11,3.3,6.7,0.3,3.9,101.5,1.0,98.67,3.4,41081.553,32388.783,2299081.3,17556.41,4833.4,2041.99,15751.13,1970.37,8562.59
-1.1491939,5.1950336,2016/4/12,3.3,6.7,0.3,3.9,101.5,1.0,98.67,3.4,41081.553,32388.783,2299081.3,17721.25,4872.09,2061.72,15928.79,1981.32,8531.18
-1.1111214,5.132806,2016/4/13,3.3,6.7,0.3,3.9,101.5,1.0,98.67,3.4,41081.553,32388.783,2299081.3,17908.28,4947.42,2082.42,16381.22,1981.32,8652.08
-1.1896564,5.1841235,2016/4/14,3.3,6.7,0.3,3.9,101.5,1.0,98.67,3.4,41081.553,32388.783,2299081.3,17926.43,4945.89,2082.78,16911.05,2015.93,8667.71
-0.8783571,4.78804,2016/4/15,3.3,6.7,0.3,3.9,101.5,1.0,98.67,3.4,41081.553,32388.783,2299081.3,17897.46,4938.22,2080.73,16848.03,2014.71,8700.39
-1.2092665,5.264388,2016/4/18,3.3,6.7,0.3,3.9,101.5,1.0,98.67,3.4,41081.553,32388.783,2299081.3,18004.16,4960.02,2094.34,16275.95,2009.1,8666.01
-1.327504,5.4073873,2016/4/19,3.3,6.7,0.3,3.9,101.5,1.0,98.67,3.4,41081.553,32388.783,2299081.3,18053.6,4940.33,2100.8,16874.44,2011.36,8633.72
-1.2111481,5.279619,2016/4/20,3.3,6.7,0.3,3.9,101.5,1.0,98.67,3.4,41081.553,32388.783,2299081.3,18096.27,4948.13,2102.4,16906.54,2005.83,8514.48
-1.368606,5.4341855,2016/4/21,3.3,6.7,0.3,3.9,101.5,1.0,98.67,3.4,41081.553,32388.783,2299081.3,17982.52,4945.89,2091.48,17363.62,2022.1,8568.65
-1.1998261,5.190817,2016/4/22,3.3,6.7,0.3,3.9,101.5,1.0,98.67,3.4,41081.553,32388.783,2299081.3,18003.75,4906.23,2091.58,17572.49,2015.49,8535.75
-1.2615701,5.280629,2016/4/25,3.3,6.7,0.3,3.9,101.5,1.0,98.67,3.4,41081.553,32388.783,2299081.3,17977.24,4895.79,2087.79,17439.3,2014.55,8560.28
-1.3422186,5.4086995,2016/4/26,3.3,6.7,0.3,3.9,101.5,1.0,98.67,3.4,41081.553,32388.783,2299081.3,17990.32,4888.28,2091.7,17353.28,2019.63,8581.57
